epoch,split,class_idx,class_name,precision,recall,f1,threshold,tp,fp,fn,tn,support
6,train,4,hihat_closed,0.30607518553733826,0.44752877950668335,0.3635263741016388,0.42499998211860657,3305.0,7493.0,4080.0,90773.0,7385.0
6,train,5,hihat_open,0.29636362195014954,0.4015538990497589,0.34103161096572876,0.47499996423721313,2119.0,5031.0,3158.0,95343.0,5277.0
6,train,6,tom,0.4691004157066345,0.6131588816642761,0.5315419435501099,0.42499998211860657,11295.0,12783.0,7126.0,74447.0,18421.0
6,train,7,floor_tom,0.44454225897789,0.48902517557144165,0.4657239615917206,0.375,7575.0,9465.0,7915.0,80696.0,15490.0
6,train,8,vibraslap,0.1413588672876358,0.3168654143810272,0.19550135731697083,0.3499999940395355,930.0,5649.0,2005.0,97067.0,2935.0
6,train,9,crash,0.22285714745521545,0.055266886949539185,0.0885692685842514,0.375,117.0,408.0,2000.0,103126.0,2117.0
6,train,10,ride_bow,0.2963896691799164,0.49478113651275635,0.37071138620376587,0.5249999761581421,2939.0,6977.0,3001.0,92734.0,5940.0
6,train,11,ride_bell,0.17349551618099213,0.21662670373916626,0.192676842212677,0.625,271.0,1291.0,980.0,103109.0,1251.0
6,train,12,chinese_cymbal,0.3433789908885956,0.3927576541900635,0.3664122223854065,0.550000011920929,1128.0,2157.0,1744.0,100622.0,2872.0
6,train,13,splash_cymbal,0.42524075508117676,0.29672855138778687,0.3495469093322754,0.44999998807907104,1678.0,2268.0,3977.0,97728.0,5655.0
7,train,0,kick,0.7010759115219116,0.715010941028595,0.7079748511314392,0.6000000238418579,18310.0,7807.0,7298.0,72236.0,25608.0
7,train,1,xstick,0.5074561238288879,0.2648809552192688,0.34807461500167847,0.675000011920929,1157.0,1123.0,3211.0,100160.0,4368.0
7,train,2,snare,0.5779916644096375,0.7255546450614929,0.6434209942817688,0.375,23841.0,17407.0,9018.0,55385.0,32859.0
7,train,3,hihat_pedal,0.27664637565612793,0.4582025408744812,0.34499627351760864,0.3499999940395355,6276.0,16410.0,7421.0,75544.0,13697.0
7,train,4,hihat_closed,0.2955303490161896,0.4287887215614319,0.3499012589454651,0.42499998211860657,3101.0,7392.0,4131.0,91027.0,7232.0
7,train,5,hihat_open,0.2867363691329956,0.3993867337703705,0.3338138461112976,0.47499996423721313,2084.0,5184.0,3134.0,95249.0,5218.0
7,train,6,tom,0.4578102231025696,0.5980493426322937,0.5186164975166321,0.44999998807907104,10976.0,12999.0,7377.0,74299.0,18353.0
7,train,7,floor_tom,0.4389682412147522,0.48095452785491943,0.4590032398700714,0.47499996423721313,7437.0,9505.0,8026.0,80683.0,15463.0
7,train,8,vibraslap,0.13642649352550507,0.3054695427417755,0.1886151283979416,0.42499998211860657,888.0,5621.0,2019.0,97123.0,2907.0
7,train,9,crash,0.2149122804403305,0.0487319752573967,0.07944872230291367,0.375,98.0,358.0,1913.0,103282.0,2011.0
7,train,10,ride_bow,0.2955414056777954,0.499585896730423,0.37138286232948303,0.5249999761581421,3016.0,7189.0,3021.0,92425.0,6037.0
7,train,11,ride_bell,0.18362124264240265,0.22741679847240448,0.20318584144115448,0.2749999761581421,287.0,1276.0,975.0,103113.0,1262.0
7,train,12,chinese_cymbal,0.3321523368358612,0.381485253572464,0.3551136255264282,0.6000000238418579,1125.0,2262.0,1824.0,100440.0,2949.0
7,train,13,splash_cymbal,0.43059349060058594,0.3044241666793823,0.3566800653934479,0.5,1734.0,2293.0,3962.0,97662.0,5696.0
8,train,0,kick,0.7047874331474304,0.702488124370575,0.7036358714103699,0.5,17872.0,7486.0,7569.0,72724.0,25441.0
8,train,1,xstick,0.5309605002403259,0.253905326128006,0.34353309869766235,0.699999988079071,1089.0,962.0,3200.0,100400.0,4289.0
8,train,2,snare,0.5725849270820618,0.7206240296363831,0.6381311416625977,0.32499998807907104,23697.0,17689.0,9187.0,55078.0,32884.0
8,train,3,hihat_pedal,0.2926330268383026,0.4654274582862854,0.35933664441108704,0.3999999761581421,6435.0,15555.0,7391.0,76270.0,13826.0
8,train,4,hihat_closed,0.3029881715774536,0.4178532361984253,0.3512689173221588,0.375,3052.0,7021.0,4252.0,91326.0,7304.0
8,train,5,hihat_open,0.2871564030647278,0.3602883815765381,0.31959208846092224,0.32499998807907104,1849.0,4590.0,3283.0,95929.0,5132.0
8,train,6,tom,0.4596714675426483,0.5777947306632996,0.512008547782898,0.42499998211860657,10606.0,12467.0,7750.0,74828.0,18356.0
8,train,7,floor_tom,0.43436798453330994,0.4513601064682007,0.4427010416984558,0.47499996423721313,6969.0,9075.0,8471.0,81136.0,15440.0
8,train,8,vibraslap,0.13267429172992706,0.2610030770301819,0.17592273652553558,0.2749999761581421,765.0,5001.0,2166.0,97719.0,2931.0
8,train,9,crash,0.23059360682964325,0.049802761524915695,0.0819140300154686,0.42499998211860657,101.0,337.0,1927.0,103286.0,2028.0
8,train,10,ride_bow,0.30018800497055054,0.4881114065647125,0.3717500865459442,0.375,2874.0,6700.0,3014.0,93063.0,5888.0
8,train,11,ride_bell,0.19283582270145416,0.23961424827575684,0.2136950045824051,0.625,323.0,1352.0,1025.0,102951.0,1348.0
8,train,12,chinese_cymbal,0.3356579840183258,0.372100830078125,0.3529411852359772,0.6000000238418579,1107.0,2191.0,1868.0,100485.0,2975.0
8,train,13,splash_cymbal,0.4308510720729828,0.28401121497154236,0.34234997630119324,0.42499998211860657,1620.0,2140.0,4084.0,97807.0,5704.0
9,train,0,kick,0.7088507413864136,0.7056970596313477,0.7072703838348389,0.47499996423721313,17924.0,7362.0,7475.0,72890.0,25399.0
9,train,1,xstick,0.5165793895721436,0.26576879620552063,0.3509708046913147,0.699999988079071,1184.0,1108.0,3271.0,100088.0,4455.0
9,train,2,snare,0.5579313039779663,0.7098425030708313,0.6247854828834534,0.3999999761581421,23302.0,18463.0,9525.0,54361.0,32827.0
9,train,3,hihat_pedal,0.29518070816993713,0.467584490776062,0.36189883947372437,0.375,6419.0,15327.0,7309.0,76596.0,13728.0
9,train,4,hihat_closed,0.30334511399269104,0.4064587950706482,0.34741222858428955,0.42499998211860657,2920.0,6706.0,4264.0,91761.0,7184.0
9,train,5,hihat_open,0.28711527585983276,0.3683701157569885,0.3227064609527588,0.42499998211860657,1903.0,4725.0,3263.0,95760.0,5166.0
9,train,6,tom,0.45654574036598206,0.5660676956176758,0.5054417848587036,0.47499996423721313,10333.0,12300.0,7921.0,75097.0,18254.0
9,train,7,floor_tom,0.43708568811416626,0.4595082998275757,0.44801661372184753,0.44999998807907104,7121.0,9171.0,8376.0,80983.0,15497.0
9,train,8,vibraslap,0.11938740313053131,0.2299698293209076,0.15717722475528717,0.3999999761581421,686.0,5060.0,2297.0,97608.0,2983.0
9,train,9,crash,0.1927083283662796,0.03688933327794075,0.061924684792757034,0.5249999761581421,74.0,310.0,1932.0,103335.0,2006.0
9,train,10,ride_bow,0.29773232340812683,0.48118454217910767,0.36785489320755005,0.42499998211860657,2941.0,6937.0,3171.0,92602.0,6112.0
