epoch,split,loss,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,exact_match,fr_avg,fr_max,threshold_mean,lr
5,validation,0.4382208775713391,0.41410326957702637,0.5951164960861206,0.488376647233963,0.3267650306224823,0.46917635202407837,0.3797195255756378,0.19973663985729218,0.0,0.0,0.4839286208152771,0.0003
6,validation,0.4319409767739272,0.4042348265647888,0.5941190719604492,0.48111918568611145,0.3286208212375641,0.4637802541255951,0.37713247537612915,0.17635658383369446,0.0,0.0,0.4660714268684387,0.0003
7,validation,0.4354881917629439,0.40969330072402954,0.5864985585212708,0.4824061095714569,0.3339502811431885,0.4593389332294464,0.3769749701023102,0.18786026537418365,0.0,0.0,0.46607136726379395,0.0003
8,validation,0.44486870931669154,0.4100247621536255,0.5749082565307617,0.4786652624607086,0.3178696036338806,0.4414064884185791,0.3651174008846283,0.19966208934783936,0.0,0.0,0.4464285671710968,0.00015
9,validation,0.4414433825978037,0.41105613112449646,0.5718361139297485,0.47829604148864746,0.3264455199241638,0.4393964409828186,0.3684034049510956,0.1975998878479004,0.0,0.0,0.46964284777641296,0.00015
10,validation,0.4409598833143628,0.3964134752750397,0.5719558000564575,0.468273788690567,0.3120550215244293,0.46426740288734436,0.36556217074394226,0.1836612969636917,0.0,0.0,0.4464285373687744,0.00015
11,validation,0.44337635172027123,0.4068683981895447,0.5705394148826599,0.47500020265579224,0.3196124732494354,0.442577987909317,0.36675670742988586,0.1920592337846756,0.0,0.0,0.4732142984867096,0.00015
12,validation,0.44264450575693587,0.3909498453140259,0.567207932472229,0.4628671109676361,0.3116249442100525,0.4457094073295593,0.35810431838035583,0.17593421041965485,0.0,0.0,0.4482142925262451,7.5e-05
13,validation,0.4372609948761253,0.39563074707984924,0.589231550693512,0.4734024703502655,0.31942275166511536,0.4662383496761322,0.370767742395401,0.1754869818687439,0.0,0.0,0.45000001788139343,7.5e-05
1,test,0.45925102567014586,0.37383395433425903,0.5692471861839294,0.45129504799842834,0.28525879979133606,0.448490172624588,0.33114978671073914,0.15158820152282715,0.0,0.0,0.4107142984867096,0.0003
2,test,0.44107315149936543,0.4020877778530121,0.5917688608169556,0.47882765531539917,0.3204479515552521,0.45524781942367554,0.36123818159103394,0.1618926078081131,0.0,0.0,0.4607142508029938,0.0003
3,test,0.4415794863302375,0.4178895950317383,0.5700134634971619,0.4822390079498291,0.3371885120868683,0.44409042596817017,0.3665001094341278,0.18562109768390656,0.0,0.0,0.5035714507102966,0.0003
