epoch,split,class_idx,class_name,precision,recall,f1,threshold,tp,fp,fn,tn,support
2,train,13,splash_cymbal,0.032258063554763794,1.0,0.0625,0.15000000596046448,1.0,30.0,0.0,8.0,1.0
3,train,0,kick,0.4444444477558136,0.9411764740943909,0.6037735939025879,0.10000000149011612,16.0,20.0,1.0,2.0,17.0
3,train,1,xstick,0.03448275849223137,1.0,0.06666667014360428,0.125,1.0,28.0,0.0,10.0,1.0
3,train,2,snare,0.2702702581882477,0.9090909361839294,0.4166666269302368,0.10000000149011612,10.0,27.0,1.0,1.0,11.0
3,train,3,hihat_pedal,0.1111111119389534,1.0,0.19999998807907104,0.10000000149011612,3.0,24.0,0.0,12.0,3.0
3,train,4,hihat_closed,0.25,0.4000000059604645,0.3076923191547394,0.8499999642372131,2.0,6.0,3.0,28.0,5.0
3,train,5,hihat_open,0.0,0.0,0.0,0.19999998807907104,0.0,21.0,1.0,17.0,1.0
3,train,6,tom,0.13793103396892548,1.0,0.24242424964904785,0.10000000149011612,4.0,25.0,0.0,10.0,4.0
3,train,7,floor_tom,0.0714285746216774,1.0,0.13333334028720856,0.10000000149011612,2.0,26.0,0.0,11.0,2.0
3,train,8,vibraslap,0.0,0.0,0.0,0.375,0.0,9.0,1.0,29.0,1.0
3,train,9,crash,0.0,0.0,0.0,0.8999999761581421,0.0,5.0,0.0,34.0,0.0
3,train,10,ride_bow,0.1111111119389534,0.6000000238418579,0.1875,0.32499998807907104,3.0,24.0,2.0,10.0,5.0
3,train,11,ride_bell,0.03125,1.0,0.06060606241226196,0.10000000149011612,1.0,31.0,0.0,7.0,1.0
3,train,12,chinese_cymbal,0.0,0.0,0.0,0.8999999761581421,0.0,1.0,1.0,37.0,1.0
3,train,13,splash_cymbal,0.0416666679084301,1.0,0.08000000566244125,0.15000000596046448,1.0,23.0,0.0,15.0,1.0
4,train,0,kick,0.4444444477558136,0.9411764740943909,0.6037735939025879,0.10000000149011612,16.0,20.0,1.0,2.0,17.0
4,train,1,xstick,0.03703703731298447,1.0,0.0714285746216774,0.10000000149011612,1.0,26.0,0.0,12.0,1.0
4,train,2,snare,0.2702702581882477,0.9090909361839294,0.4166666269302368,0.10000000149011612,10.0,27.0,1.0,1.0,11.0
4,train,3,hihat_pedal,0.1071428582072258,1.0,0.19354839622974396,0.10000000149011612,3.0,25.0,0.0,11.0,3.0
4,train,4,hihat_closed,0.25,0.4000000059604645,0.3076923191547394,0.824999988079071,2.0,6.0,3.0,28.0,5.0
4,train,5,hihat_open,0.0,0.0,0.0,0.15000000596046448,0.0,22.0,1.0,16.0,1.0
4,train,6,tom,0.12903225421905518,1.0,0.22857142984867096,0.10000000149011612,4.0,27.0,0.0,8.0,4.0
4,train,7,floor_tom,0.0714285746216774,1.0,0.13333334028720856,0.10000000149011612,2.0,26.0,0.0,11.0,2.0
4,train,8,vibraslap,0.0,0.0,0.0,0.5249999761581421,0.0,9.0,1.0,29.0,1.0
4,train,9,crash,0.0,0.0,0.0,0.75,0.0,4.0,0.0,35.0,0.0
4,train,10,ride_bow,0.0833333358168602,0.4000000059604645,0.13793103396892548,0.25,2.0,22.0,3.0,12.0,5.0
4,train,11,ride_bell,0.03030303120613098,1.0,0.05882353335618973,0.10000000149011612,1.0,32.0,0.0,6.0,1.0
4,train,12,chinese_cymbal,0.0,0.0,0.0,0.875,0.0,1.0,1.0,37.0,1.0
4,train,13,splash_cymbal,0.05000000074505806,1.0,0.0952381044626236,0.10000000149011612,1.0,19.0,0.0,19.0,1.0
5,train,0,kick,0.4444444477558136,0.9411764740943909,0.6037735939025879,0.10000000149011612,16.0,20.0,1.0,2.0,17.0
5,train,1,xstick,0.03703703731298447,1.0,0.0714285746216774,0.10000000149011612,1.0,26.0,0.0,12.0,1.0
5,train,2,snare,0.2777777910232544,0.9090909361839294,0.42553195357322693,0.10000000149011612,10.0,26.0,1.0,2.0,11.0
5,train,3,hihat_pedal,0.11538461595773697,1.0,0.2068965584039688,0.125,3.0,23.0,0.0,13.0,3.0
5,train,4,hihat_closed,0.2857142984867096,0.4000000059604645,0.3333333432674408,0.7749999761581421,2.0,5.0,3.0,29.0,5.0
5,train,5,hihat_open,0.0,0.0,0.0,0.125,0.0,21.0,1.0,17.0,1.0
5,train,6,tom,0.13793103396892548,1.0,0.24242424964904785,0.10000000149011612,4.0,25.0,0.0,10.0,4.0
5,train,7,floor_tom,0.07407407462596893,1.0,0.13793103396892548,0.10000000149011612,2.0,25.0,0.0,12.0,2.0
5,train,8,vibraslap,0.0,0.0,0.0,0.5,0.0,4.0,1.0,34.0,1.0
5,train,9,crash,0.0,0.0,0.0,0.7999999523162842,0.0,5.0,0.0,34.0,0.0
5,train,10,ride_bow,0.0833333358168602,0.4000000059604645,0.13793103396892548,0.2749999761581421,2.0,22.0,3.0,12.0,5.0
5,train,11,ride_bell,0.032258063554763794,1.0,0.0625,0.10000000149011612,1.0,30.0,0.0,8.0,1.0
5,train,12,chinese_cymbal,0.0,0.0,0.0,0.7999999523162842,0.0,1.0,1.0,37.0,1.0
5,train,13,splash_cymbal,0.0416666679084301,1.0,0.08000000566244125,0.10000000149011612,1.0,23.0,0.0,15.0,1.0
6,train,0,kick,0.4444444477558136,0.9411764740943909,0.6037735939025879,0.10000000149011612,16.0,20.0,1.0,2.0,17.0
6,train,1,xstick,0.03999999910593033,1.0,0.07692307978868484,0.125,1.0,24.0,0.0,14.0,1.0
6,train,2,snare,0.2777777910232544,0.9090909361839294,0.42553195357322693,0.10000000149011612,10.0,26.0,1.0,2.0,11.0
6,train,3,hihat_pedal,0.1304347813129425,1.0,0.23076923191547394,0.10000000149011612,3.0,20.0,0.0,16.0,3.0
6,train,4,hihat_closed,0.2857142984867096,0.4000000059604645,0.3333333432674408,0.7249999642372131,2.0,5.0,3.0,29.0,5.0
6,train,5,hihat_open,0.0,0.0,0.0,0.125,0.0,22.0,1.0,16.0,1.0
6,train,6,tom,0.1428571492433548,1.0,0.25,0.10000000149011612,4.0,24.0,0.0,11.0,4.0
6,train,7,floor_tom,0.07692307978868484,1.0,0.1428571343421936,0.10000000149011612,2.0,24.0,0.0,13.0,2.0
6,train,8,vibraslap,0.0,0.0,0.0,0.44999998807907104,0.0,5.0,1.0,33.0,1.0
6,train,9,crash,0.0,0.0,0.0,0.7249999642372131,0.0,3.0,0.0,36.0,0.0
6,train,10,ride_bow,0.09090909361839294,0.4000000059604645,0.14814814925193787,0.2749999761581421,2.0,20.0,3.0,14.0,5.0
6,train,11,ride_bell,0.0357142873108387,1.0,0.06896552443504333,0.19999998807907104,1.0,27.0,0.0,11.0,1.0
6,train,12,chinese_cymbal,0.0,0.0,0.0,0.824999988079071,0.0,1.0,1.0,37.0,1.0
6,train,13,splash_cymbal,0.04545454680919647,1.0,0.08695653080940247,0.15000000596046448,1.0,21.0,0.0,17.0,1.0
7,train,0,kick,0.4444444477558136,0.9411764740943909,0.6037735939025879,0.10000000149011612,16.0,20.0,1.0,2.0,17.0
7,train,1,xstick,0.0555555559694767,1.0,0.10526315867900848,0.10000000149011612,1.0,17.0,0.0,21.0,1.0
7,train,2,snare,0.2777777910232544,0.9090909361839294,0.42553195357322693,0.10000000149011612,10.0,26.0,1.0,2.0,11.0
7,train,3,hihat_pedal,0.125,1.0,0.2222222238779068,0.10000000149011612,3.0,21.0,0.0,15.0,3.0
7,train,4,hihat_closed,0.2857142984867096,0.4000000059604645,0.3333333432674408,0.6499999761581421,2.0,5.0,3.0,29.0,5.0
7,train,5,hihat_open,0.0,0.0,0.0,0.125,0.0,20.0,1.0,18.0,1.0
7,train,6,tom,0.1599999964237213,1.0,0.27586206793785095,0.10000000149011612,4.0,21.0,0.0,14.0,4.0
7,train,7,floor_tom,0.07692307978868484,1.0,0.1428571343421936,0.10000000149011612,2.0,24.0,0.0,13.0,2.0
7,train,8,vibraslap,0.0,0.0,0.0,0.375,0.0,5.0,1.0,33.0,1.0
7,train,9,crash,0.0,0.0,0.0,0.625,0.0,3.0,0.0,36.0,0.0
7,train,10,ride_bow,0.095238097012043,0.4000000059604645,0.1538461595773697,0.2749999761581421,2.0,19.0,3.0,15.0,5.0
7,train,11,ride_bell,0.0555555559694767,1.0,0.10526315867900848,0.22499999403953552,1.0,17.0,0.0,21.0,1.0
7,train,12,chinese_cymbal,0.0,0.0,0.0,0.625,0.0,1.0,1.0,37.0,1.0
7,train,13,splash_cymbal,0.06666667014360428,1.0,0.125,0.15000000596046448,1.0,14.0,0.0,24.0,1.0
8,train,0,kick,0.4444444477558136,0.9411764740943909,0.6037735939025879,0.10000000149011612,16.0,20.0,1.0,2.0,17.0
8,train,1,xstick,0.0555555559694767,1.0,0.10526315867900848,0.10000000149011612,1.0,17.0,0.0,21.0,1.0
8,train,2,snare,0.2777777910232544,0.9090909361839294,0.42553195357322693,0.10000000149011612,10.0,26.0,1.0,2.0,11.0
8,train,3,hihat_pedal,0.125,1.0,0.2222222238779068,0.10000000149011612,3.0,21.0,0.0,15.0,3.0
8,train,4,hihat_closed,0.2857142984867096,0.4000000059604645,0.3333333432674408,0.6000000238418579,2.0,5.0,3.0,29.0,5.0
8,train,5,hihat_open,0.0,0.0,0.0,0.10000000149011612,0.0,19.0,1.0,19.0,1.0
8,train,6,tom,0.1599999964237213,1.0,0.27586206793785095,0.10000000149011612,4.0,21.0,0.0,14.0,4.0
8,train,7,floor_tom,0.07692307978868484,1.0,0.1428571343421936,0.10000000149011612,2.0,24.0,0.0,13.0,2.0
8,train,8,vibraslap,0.1428571492433548,1.0,0.25,0.3999999761581421,1.0,6.0,0.0,32.0,1.0
8,train,9,crash,0.0,0.0,0.0,0.5,0.0,3.0,0.0,36.0,0.0
8,train,10,ride_bow,0.095238097012043,0.4000000059604645,0.1538461595773697,0.2749999761581421,2.0,19.0,3.0,15.0,5.0
8,train,11,ride_bell,0.0555555559694767,1.0,0.10526315867900848,0.19999998807907104,1.0,17.0,0.0,21.0,1.0
8,train,12,chinese_cymbal,0.0,0.0,0.0,0.6000000238418579,0.0,1.0,1.0,37.0,1.0
8,train,13,splash_cymbal,0.0625,1.0,0.11764705926179886,0.125,1.0,15.0,0.0,23.0,1.0
9,train,0,kick,0.47058823704719543,0.9411764740943909,0.6274510025978088,0.10000000149011612,16.0,18.0,1.0,4.0,17.0
9,train,1,xstick,0.05882352963089943,1.0,0.1111111044883728,0.10000000149011612,1.0,16.0,0.0,22.0,1.0
9,train,2,snare,0.3055555522441864,1.0,0.46808508038520813,0.10000000149011612,11.0,25.0,0.0,3.0,11.0
9,train,3,hihat_pedal,0.125,1.0,0.2222222238779068,0.10000000149011612,3.0,21.0,0.0,15.0,3.0
9,train,4,hihat_closed,0.4285714328289032,0.6000000238418579,0.5,0.6000000238418579,3.0,4.0,2.0,30.0,5.0
9,train,5,hihat_open,0.0,0.0,0.0,0.15000000596046448,0.0,22.0,1.0,16.0,1.0
9,train,6,tom,0.17391304671764374,1.0,0.29629629850387573,0.10000000149011612,4.0,19.0,0.0,16.0,4.0
9,train,7,floor_tom,0.07407407462596893,1.0,0.13793103396892548,0.10000000149011612,2.0,25.0,0.0,12.0,2.0
9,train,8,vibraslap,0.1666666716337204,1.0,0.2857142984867096,0.3999999761581421,1.0,5.0,0.0,33.0,1.0
9,train,9,crash,0.0,0.0,0.0,0.5,0.0,3.0,0.0,36.0,0.0
9,train,10,ride_bow,0.10000000149011612,0.4000000059604645,0.1600000113248825,0.25,2.0,18.0,3.0,16.0,5.0
9,train,11,ride_bell,0.0555555559694767,1.0,0.10526315867900848,0.625,1.0,17.0,0.0,21.0,1.0
9,train,12,chinese_cymbal,0.0,0.0,0.0,0.625,0.0,1.0,1.0,37.0,1.0
9,train,13,splash_cymbal,0.06666667014360428,1.0,0.125,0.125,1.0,14.0,0.0,24.0,1.0
10,train,0,kick,0.4848484992980957,0.9411764740943909,0.64000004529953,0.10000000149011612,16.0,17.0,1.0,5.0,17.0
10,train,1,xstick,0.05882352963089943,1.0,0.1111111044883728,0.10000000149011612,1.0,16.0,0.0,22.0,1.0
10,train,2,snare,0.29729729890823364,1.0,0.4583333432674408,0.125,11.0,26.0,0.0,2.0,11.0
10,train,3,hihat_pedal,0.125,1.0,0.2222222238779068,0.10000000149011612,3.0,21.0,0.0,15.0,3.0
10,train,4,hihat_closed,0.3333333432674408,0.4000000059604645,0.3636363744735718,0.5249999761581421,2.0,4.0,3.0,30.0,5.0
10,train,5,hihat_open,0.0,0.0,0.0,0.125,0.0,14.0,1.0,24.0,1.0
10,train,6,tom,0.17391304671764374,1.0,0.29629629850387573,0.10000000149011612,4.0,19.0,0.0,16.0,4.0
10,train,7,floor_tom,0.07407407462596893,1.0,0.13793103396892548,0.10000000149011612,2.0,25.0,0.0,12.0,2.0
10,train,8,vibraslap,0.1666666716337204,1.0,0.2857142984867096,0.32499998807907104,1.0,5.0,0.0,33.0,1.0
10,train,9,crash,0.0,0.0,0.0,0.3999999761581421,0.0,3.0,0.0,36.0,0.0
10,train,10,ride_bow,0.10526315867900848,0.4000000059604645,0.1666666716337204,0.25,2.0,17.0,3.0,17.0,5.0
10,train,11,ride_bell,0.0,0.0,0.0,0.625,0.0,0.0,1.0,38.0,1.0
10,train,12,chinese_cymbal,0.0,0.0,0.0,0.550000011920929,0.0,1.0,1.0,37.0,1.0
10,train,13,splash_cymbal,0.0714285746216774,1.0,0.13333334028720856,0.125,1.0,13.0,0.0,25.0,1.0
11,train,0,kick,0.47058823704719543,0.9411764740943909,0.6274510025978088,0.10000000149011612,16.0,18.0,1.0,4.0,17.0
11,train,1,xstick,0.0625,1.0,0.11764705926179886,0.10000000149011612,1.0,15.0,0.0,23.0,1.0
11,train,2,snare,0.3142857253551483,1.0,0.47826087474823,0.10000000149011612,11.0,24.0,0.0,4.0,11.0
11,train,3,hihat_pedal,0.125,1.0,0.2222222238779068,0.10000000149011612,3.0,21.0,0.0,15.0,3.0
11,train,4,hihat_closed,0.4285714328289032,0.6000000238418579,0.5,0.5,3.0,4.0,2.0,30.0,5.0
11,train,5,hihat_open,0.0,0.0,0.0,0.10000000149011612,0.0,15.0,1.0,23.0,1.0
11,train,6,tom,0.1666666716337204,1.0,0.2857142984867096,0.10000000149011612,4.0,20.0,0.0,15.0,4.0
11,train,7,floor_tom,0.0714285746216774,1.0,0.13333334028720856,0.125,2.0,26.0,0.0,11.0,2.0
11,train,8,vibraslap,0.125,1.0,0.2222222238779068,0.375,1.0,7.0,0.0,31.0,1.0
11,train,9,crash,0.0,0.0,0.0,0.2749999761581421,0.0,3.0,0.0,36.0,0.0
11,train,10,ride_bow,0.1111111119389534,0.4000000059604645,0.17391303181648254,0.574999988079071,2.0,16.0,3.0,18.0,5.0
11,train,11,ride_bell,0.0,0.0,0.0,0.6000000238418579,0.0,0.0,1.0,38.0,1.0
11,train,12,chinese_cymbal,0.0,0.0,0.0,0.550000011920929,0.0,2.0,1.0,36.0,1.0
11,train,13,splash_cymbal,0.06666667014360428,1.0,0.125,0.125,1.0,14.0,0.0,24.0,1.0
12,train,0,kick,0.47058823704719543,0.9411764740943909,0.6274510025978088,0.10000000149011612,16.0,18.0,1.0,4.0,17.0
12,train,1,xstick,0.0625,1.0,0.11764705926179886,0.10000000149011612,1.0,15.0,0.0,23.0,1.0
12,train,2,snare,0.3055555522441864,1.0,0.46808508038520813,0.10000000149011612,11.0,25.0,0.0,3.0,11.0
12,train,3,hihat_pedal,0.125,1.0,0.2222222238779068,0.10000000149011612,3.0,21.0,0.0,15.0,3.0
12,train,4,hihat_closed,0.4285714328289032,0.6000000238418579,0.5,0.5249999761581421,3.0,4.0,2.0,30.0,5.0
12,train,5,hihat_open,0.05000000074505806,1.0,0.0952381044626236,0.15000000596046448,1.0,19.0,0.0,19.0,1.0
12,train,6,tom,0.1666666716337204,1.0,0.2857142984867096,0.10000000149011612,4.0,20.0,0.0,15.0,4.0
12,train,7,floor_tom,0.08695652335882187,1.0,0.1600000113248825,0.125,2.0,21.0,0.0,16.0,2.0
12,train,8,vibraslap,0.1666666716337204,1.0,0.2857142984867096,0.375,1.0,5.0,0.0,33.0,1.0
12,train,9,crash,0.0,0.0,0.0,0.22499999403953552,0.0,3.0,0.0,36.0,0.0
12,train,10,ride_bow,0.20000000298023224,0.20000000298023224,0.20000001788139343,0.550000011920929,1.0,4.0,4.0,30.0,5.0
12,train,11,ride_bell,0.0,0.0,0.0,0.574999988079071,0.0,0.0,1.0,38.0,1.0
12,train,12,chinese_cymbal,0.0,0.0,0.0,0.6000000238418579,0.0,2.0,1.0,36.0,1.0
12,train,13,splash_cymbal,0.06666667014360428,1.0,0.125,0.125,1.0,14.0,0.0,24.0,1.0
13,train,0,kick,0.45945945382118225,1.0,0.6296296119689941,0.10000000149011612,17.0,20.0,0.0,2.0,17.0
13,train,1,xstick,0.05882352963089943,1.0,0.1111111044883728,0.10000000149011612,1.0,16.0,0.0,22.0,1.0
13,train,2,snare,0.3055555522441864,1.0,0.46808508038520813,0.10000000149011612,11.0,25.0,0.0,3.0,11.0
13,train,3,hihat_pedal,0.125,1.0,0.2222222238779068,0.10000000149011612,3.0,21.0,0.0,15.0,3.0
13,train,4,hihat_closed,0.4285714328289032,0.6000000238418579,0.5,0.47499996423721313,3.0,4.0,2.0,30.0,5.0
13,train,5,hihat_open,0.0,0.0,0.0,0.15000000596046448,0.0,13.0,1.0,25.0,1.0
13,train,6,tom,0.1666666716337204,1.0,0.2857142984867096,0.10000000149011612,4.0,20.0,0.0,15.0,4.0
13,train,7,floor_tom,0.095238097012043,1.0,0.17391304671764374,0.125,2.0,19.0,0.0,18.0,2.0
13,train,8,vibraslap,0.1666666716337204,1.0,0.2857142984867096,0.3999999761581421,1.0,5.0,0.0,33.0,1.0
13,train,9,crash,0.0,0.0,0.0,0.22499999403953552,0.0,4.0,0.0,35.0,0.0
13,train,10,ride_bow,0.5,0.20000000298023224,0.2857142984867096,0.5249999761581421,1.0,1.0,4.0,33.0,5.0
13,train,11,ride_bell,0.0,0.0,0.0,0.574999988079071,0.0,0.0,1.0,38.0,1.0
13,train,12,chinese_cymbal,0.0,0.0,0.0,0.550000011920929,0.0,2.0,1.0,36.0,1.0
13,train,13,splash_cymbal,0.06666667014360428,1.0,0.125,0.10000000149011612,1.0,14.0,0.0,24.0,1.0
14,train,0,kick,0.45945945382118225,1.0,0.6296296119689941,0.125,17.0,20.0,0.0,2.0,17.0
14,train,1,xstick,0.05882352963089943,1.0,0.1111111044883728,0.10000000149011612,1.0,16.0,0.0,22.0,1.0
14,train,2,snare,0.29729729890823364,1.0,0.4583333432674408,0.125,11.0,26.0,0.0,2.0,11.0
14,train,3,hihat_pedal,0.11538461595773697,1.0,0.2068965584039688,0.10000000149011612,3.0,23.0,0.0,13.0,3.0
14,train,4,hihat_closed,0.4285714328289032,0.6000000238418579,0.5,0.5,3.0,4.0,2.0,30.0,5.0
14,train,5,hihat_open,0.0,0.0,0.0,0.17499999701976776,0.0,15.0,1.0,23.0,1.0
14,train,6,tom,0.17391304671764374,1.0,0.29629629850387573,0.10000000149011612,4.0,19.0,0.0,16.0,4.0
14,train,7,floor_tom,0.095238097012043,1.0,0.17391304671764374,0.125,2.0,19.0,0.0,18.0,2.0
14,train,8,vibraslap,0.1666666716337204,1.0,0.2857142984867096,0.3999999761581421,1.0,5.0,0.0,33.0,1.0
14,train,9,crash,0.0,0.0,0.0,0.19999998807907104,0.0,4.0,0.0,35.0,0.0
14,train,10,ride_bow,0.5,0.20000000298023224,0.2857142984867096,0.6000000238418579,1.0,1.0,4.0,33.0,5.0
14,train,11,ride_bell,0.0,0.0,0.0,0.47499996423721313,0.0,0.0,1.0,38.0,1.0
14,train,12,chinese_cymbal,0.0,0.0,0.0,0.5249999761581421,0.0,2.0,1.0,36.0,1.0
14,train,13,splash_cymbal,0.0555555559694767,1.0,0.10526315867900848,0.10000000149011612,1.0,17.0,0.0,21.0,1.0
15,train,0,kick,0.4722222089767456,1.0,0.6415094137191772,0.125,17.0,19.0,0.0,3.0,17.0
15,train,1,xstick,0.0625,1.0,0.11764705926179886,0.10000000149011612,1.0,15.0,0.0,23.0,1.0
15,train,2,snare,0.3235294222831726,1.0,0.4888888895511627,0.125,11.0,23.0,0.0,5.0,11.0
15,train,3,hihat_pedal,0.11538461595773697,1.0,0.2068965584039688,0.10000000149011612,3.0,23.0,0.0,13.0,3.0
15,train,4,hihat_closed,0.4285714328289032,0.6000000238418579,0.5,0.5,3.0,4.0,2.0,30.0,5.0
15,train,5,hihat_open,0.0,0.0,0.0,0.25,0.0,12.0,1.0,26.0,1.0
15,train,6,tom,0.1666666716337204,1.0,0.2857142984867096,0.10000000149011612,4.0,20.0,0.0,15.0,4.0
15,train,7,floor_tom,0.08695652335882187,1.0,0.1600000113248825,0.125,2.0,21.0,0.0,16.0,2.0
15,train,8,vibraslap,0.1666666716337204,1.0,0.2857142984867096,0.375,1.0,5.0,0.0,33.0,1.0
15,train,9,crash,0.0,0.0,0.0,0.22499999403953552,0.0,4.0,0.0,35.0,0.0
15,train,10,ride_bow,0.5,0.20000000298023224,0.2857142984867096,0.574999988079071,1.0,1.0,4.0,33.0,5.0
15,train,11,ride_bell,1.0,1.0,1.0,0.47499996423721313,1.0,0.0,0.0,38.0,1.0
15,train,12,chinese_cymbal,0.3333333432674408,1.0,0.5,0.625,1.0,2.0,0.0,36.0,1.0
15,train,13,splash_cymbal,0.05263157933950424,1.0,0.09999999403953552,0.10000000149011612,1.0,18.0,0.0,20.0,1.0
16,train,0,kick,0.4722222089767456,1.0,0.6415094137191772,0.10000000149011612,17.0,19.0,0.0,3.0,17.0
16,train,1,xstick,0.05882352963089943,1.0,0.1111111044883728,0.10000000149011612,1.0,16.0,0.0,22.0,1.0
16,train,2,snare,0.3235294222831726,1.0,0.4888888895511627,0.10000000149011612,11.0,23.0,0.0,5.0,11.0
16,train,3,hihat_pedal,0.1111111119389534,1.0,0.19999998807907104,0.10000000149011612,3.0,24.0,0.0,12.0,3.0
16,train,4,hihat_closed,0.4285714328289032,0.6000000238418579,0.5,0.5,3.0,4.0,2.0,30.0,5.0
16,train,5,hihat_open,0.0,0.0,0.0,0.25,0.0,9.0,1.0,29.0,1.0
16,train,6,tom,0.1599999964237213,1.0,0.27586206793785095,0.10000000149011612,4.0,21.0,0.0,14.0,4.0
16,train,7,floor_tom,0.095238097012043,1.0,0.17391304671764374,0.10000000149011612,2.0,19.0,0.0,18.0,2.0
16,train,8,vibraslap,0.1428571492433548,1.0,0.25,0.3499999940395355,1.0,6.0,0.0,32.0,1.0
16,train,9,crash,0.0,0.0,0.0,0.17499999701976776,0.0,4.0,0.0,35.0,0.0
16,train,10,ride_bow,0.5,0.20000000298023224,0.2857142984867096,0.6000000238418579,1.0,1.0,4.0,33.0,5.0
16,train,11,ride_bell,1.0,1.0,1.0,0.47499996423721313,1.0,0.0,0.0,38.0,1.0
16,train,12,chinese_cymbal,0.0,0.0,0.0,0.5249999761581421,0.0,2.0,1.0,36.0,1.0
16,train,13,splash_cymbal,0.0555555559694767,1.0,0.10526315867900848,0.125,1.0,17.0,0.0,21.0,1.0
17,train,0,kick,0.45945945382118225,1.0,0.6296296119689941,0.10000000149011612,17.0,20.0,0.0,2.0,17.0
17,train,1,xstick,0.05882352963089943,1.0,0.1111111044883728,0.10000000149011612,1.0,16.0,0.0,22.0,1.0
17,train,2,snare,0.29729729890823364,1.0,0.4583333432674408,0.10000000149011612,11.0,26.0,0.0,2.0,11.0
17,train,3,hihat_pedal,0.1111111119389534,1.0,0.19999998807907104,0.10000000149011612,3.0,24.0,0.0,12.0,3.0
17,train,4,hihat_closed,0.5,0.6000000238418579,0.5454545617103577,0.44999998807907104,3.0,3.0,2.0,31.0,5.0
17,train,5,hihat_open,0.0,0.0,0.0,0.25,0.0,9.0,1.0,29.0,1.0
17,train,6,tom,0.1599999964237213,1.0,0.27586206793785095,0.10000000149011612,4.0,21.0,0.0,14.0,4.0
17,train,7,floor_tom,0.07692307978868484,1.0,0.1428571343421936,0.125,2.0,24.0,0.0,13.0,2.0
17,train,8,vibraslap,0.1428571492433548,1.0,0.25,0.3499999940395355,1.0,6.0,0.0,32.0,1.0
17,train,9,crash,0.0,0.0,0.0,0.19999998807907104,0.0,5.0,0.0,34.0,0.0
17,train,10,ride_bow,0.5,0.20000000298023224,0.2857142984867096,0.675000011920929,1.0,1.0,4.0,33.0,5.0
17,train,11,ride_bell,1.0,1.0,1.0,0.3499999940395355,1.0,0.0,0.0,38.0,1.0
