epoch,epoch_time_sec,train_loss,train_micro_f1,train_macro_f1,val_loss,val_micro_f1,val_macro_f1,test_loss,test_micro_f1,test_macro_f1,threshold_mean,lr,val_f1_kick,test_f1_kick,threshold_kick,val_f1_xstick,test_f1_xstick,threshold_xstick,val_f1_snare,test_f1_snare,threshold_snare,val_f1_hihat_pedal,test_f1_hihat_pedal,threshold_hihat_pedal,val_f1_hihat_closed,test_f1_hihat_closed,threshold_hihat_closed,val_f1_hihat_open,test_f1_hihat_open,threshold_hihat_open,val_f1_tom,test_f1_tom,threshold_tom,val_f1_floor_tom,test_f1_floor_tom,threshold_floor_tom,val_f1_vibraslap,test_f1_vibraslap,threshold_vibraslap,val_f1_crash,test_f1_crash,threshold_crash,val_f1_ride_bow,test_f1_ride_bow,threshold_ride_bow,val_f1_ride_bell,test_f1_ride_bell,threshold_ride_bell,val_f1_chinese_cymbal,test_f1_chinese_cymbal,threshold_chinese_cymbal,val_f1_splash_cymbal,test_f1_splash_cymbal,threshold_splash_cymbal
11,60.14569020271301,0.1762536725827626,0.8075471520423889,0.7973647117614746,0.607205118746294,0.1420888751745224,0.09795423597097397,0.5529078759279791,0.1623355895280838,0.11115847527980804,0.14999999105930328,0.00015,0.28809016942977905,0.33369436860084534,0.3499999940395355,0.05518241226673126,0.07357493788003922,0.05000000074505806,0.35840582847595215,0.3742838501930237,0.09999999403953552,0.17407280206680298,0.16314303874969482,0.05000000074505806,0.08790832757949829,0.23266106843948364,0.6499999761581421,0.10307765007019043,0.12149082869291306,0.19999998807907104,0.0,0.0,0.05000000074505806,0.056853242218494415,0.07362924516201019,0.05000000074505806,0.0,0.0,0.05000000074505806,0.0406331829726696,0.028413737192749977,0.3499999940395355,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04084016755223274,0.038204748183488846,0.05000000074505806,0.07310592383146286,0.05435232073068619,0.05000000074505806
12,60.52943706512451,0.1689227453299931,0.8496240377426147,0.8465515375137329,0.5935981024261783,0.13844285905361176,0.11047883331775665,0.5446073032998705,0.16220733523368835,0.11459576338529587,0.17142856121063232,7.5e-05,0.35849517583847046,0.3922630250453949,0.3499999940395355,0.05518241226673126,0.07357493788003922,0.05000000074505806,0.36232876777648926,0.3763778805732727,0.09999999403953552,0.1760677844285965,0.16030053794384003,0.29999998211860657,0.08689581602811813,0.23076598346233368,0.6000000238418579,0.08119376748800278,0.10045942664146423,0.19999998807907104,0.006317539606243372,0.010425716638565063,0.05000000074505806,0.12071534991264343,0.13089121878147125,0.05000000074505806,0.0,0.0,0.05000000074505806,0.02341747097671032,0.01408517174422741,0.29999998211860657,0.16214178502559662,0.02263723686337471,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04084016755223274,0.038204748183488846,0.05000000074505806,0.07310766726732254,0.054354820400476456,0.09999999403953552
13,60.47829031944275,0.1571325821535928,0.8496240377426147,0.8465359807014465,0.5863622457553179,0.17026327550411224,0.12966059148311615,0.5404654004202377,0.18182502686977386,0.12952491641044617,0.13571427762508392,7.5e-05,0.2880840599536896,0.33368122577667236,0.05000000074505806,0.05518241226673126,0.07357493788003922,0.05000000074505806,0.3581772744655609,0.37411370873451233,0.09999999403953552,0.17407280206680298,0.16314303874969482,0.05000000074505806,0.1283917874097824,0.27885228395462036,0.6000000238418579,0.07981870323419571,0.09799735248088837,0.14999999105930328,0.018575850874185562,0.03519552946090698,0.05000000074505806,0.2556411623954773,0.21844041347503662,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04224008694291115,0.029004614800214767,0.3499999940395355,0.22776606678962708,0.08898613601922989,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04084016755223274,0.038204748183488846,0.05000000074505806,0.1464577615261078,0.08215507864952087,0.14999999105930328
14,60.46609401702881,0.14852595669882637,0.8740741014480591,0.8713608384132385,0.5876708033544078,0.16465680301189423,0.12072519958019257,0.541866742008281,0.17967084050178528,0.127836674451828,0.17142857611179352,7.5e-05,0.28815144300460815,0.33374035358428955,0.29999998211860657,0.05518241226673126,0.07357493788003922,0.05000000074505806,0.3585815131664276,0.37438443303108215,0.09999999403953552,0.17584621906280518,0.16074785590171814,0.29999998211860657,0.11323507130146027,0.27532485127449036,0.6000000238418579,0.08066073805093765,0.09893303364515305,0.14999999105930328,0.014423864893615246,0.03595505654811859,0.05000000074505806,0.24406670033931732,0.20588430762290955,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04293995350599289,0.02978747896850109,0.3499999940395355,0.14495204389095306,0.08347411453723907,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04084016755223274,0.038204748183488846,0.05000000074505806,0.13127264380455017,0.07970225811004639,0.14999999105930328
15,60.54083967208862,0.1409744530916214,0.9003689885139465,0.8970326781272888,0.5987867941749283,0.13657113909721375,0.1254671961069107,0.5486867109292125,0.14520899951457977,0.13356216251850128,0.14999999105930328,7.5e-05,0.34984150528907776,0.38789302110671997,0.3499999940395355,0.05518241226673126,0.07357829064130783,0.05000000074505806,0.3807930648326874,0.3996935486793518,0.09999999403953552,0.17407280206680298,0.16314303874969482,0.05000000074505806,0.1325606107711792,0.27476346492767334,0.6499999761581421,0.07982631772756577,0.09800174832344055,0.14999999105930328,0.0,0.0,0.05000000074505806,0.30569693446159363,0.28441545367240906,0.05000000074505806,0.0,0.0,0.05000000074505806,0.023547491058707237,0.01414714939892292,0.29999998211860657,0.1410733014345169,0.0816773921251297,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04084016755223274,0.038204748183488846,0.05000000074505806,0.07310592383146286,0.05435232073068619,0.05000000074505806
16,60.536412715911865,0.13309057865824017,0.8970588445663452,0.8963605761528015,0.6097622622886298,0.1324034333229065,0.09393133223056793,0.5558667494807132,0.15082353353500366,0.1066332682967186,0.15714284777641296,3.75e-05,0.28971803188323975,0.33494770526885986,0.3499999940395355,0.05518507957458496,0.07358331233263016,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.18493355810642242,0.15859858691692352,0.2499999850988388,0.11255250126123428,0.27325597405433655,0.6499999761581421,0.07984918355941772,0.09801717847585678,0.14999999105930328,0.0,0.0,0.05000000074505806,0.0029311187099665403,0.010455997660756111,0.05000000074505806,0.0,0.0,0.05000000074505806,0.024569133296608925,0.014592126943171024,0.29999998211860657,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04084016755223274,0.038204748183488846,0.05000000074505806,0.07310766726732254,0.054354820400476456,0.09999999403953552
17,60.22908687591553,0.13473846699510303,0.9056603908538818,0.9019571542739868,0.6097162662574156,0.14026838541030884,0.09742351621389389,0.5558768160391855,0.15847979485988617,0.10712458938360214,0.16428568959236145,3.75e-05,0.29850152134895325,0.3413343131542206,0.3499999940395355,0.05518241226673126,0.07357829064130783,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.18498897552490234,0.1571335792541504,0.2499999850988388,0.12732261419296265,0.28837764263153076,0.6499999761581421,0.07987388223409653,0.0980767086148262,0.14999999105930328,0.0,0.0,0.05000000074505806,0.004384896252304316,0.010419681668281555,0.05000000074505806,0.0,0.0,0.05000000074505806,0.02412637136876583,0.014382606372237206,0.29999998211860657,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.040851105004549026,0.038217149674892426,0.09999999403953552,0.09734512120485306,0.041368935257196426,0.14999999105930328
18,60.37809658050537,0.13624442049435206,0.8712121248245239,0.8655462265014648,0.6058043553800285,0.15778397023677826,0.10847043246030807,0.5533738469982851,0.16552138328552246,0.11780881881713867,0.16785714030265808,3.75e-05,0.32947325706481934,0.368397057056427,0.3499999940395355,0.05518241226673126,0.07357829064130783,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.1741171032190323,0.16107113659381866,0.2499999850988388,0.09549307823181152,0.16017897427082062,0.6499999761581421,0.0798548087477684,0.098056860268116,0.14999999105930328,0.0,0.0,0.05000000074505806,0.13032758235931396,0.1389303207397461,0.05000000074505806,0.0,0.0,0.05000000074505806,0.03521779179573059,0.09766021370887756,0.3499999940395355,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04089590534567833,0.038237545639276505,0.09999999403953552,0.12667180597782135,0.07635746896266937,0.14999999105930328
19,60.64923572540283,0.1308207222393581,0.9084249138832092,0.9072840809822083,0.6025844240871013,0.14598923921585083,0.11937662214040756,0.551764114403639,0.1668500304222107,0.12871617078781128,0.16785714030265808,3.75e-05,0.3555740416049957,0.3926255702972412,0.3499999940395355,0.05518241226673126,0.07357493788003922,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17937596142292023,0.15298928320407867,0.29999998211860657,0.09225353598594666,0.2412661761045456,0.6000000238418579,0.08500640094280243,0.10256533324718475,0.14999999105930328,0.0,0.0,0.05000000074505806,0.2484694868326187,0.25430285930633545,0.05000000074505806,0.0,0.0,0.05000000074505806,0.0463285930454731,0.036013223230838776,0.3499999940395355,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04110528528690338,0.03840507194399834,0.09999999403953552,0.11662468314170837,0.07342863827943802,0.14999999105930328
20,60.79363036155701,0.12825414964130946,0.9157509207725525,0.9146666526794434,0.6031363206363725,0.143584206700325,0.11733635514974594,0.5532654733575795,0.1614537388086319,0.1280824989080429,0.16785714030265808,1.875e-05,0.3528878390789032,0.3917469382286072,0.3499999940395355,0.05518640950322151,0.07358498871326447,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.18401357531547546,0.16098588705062866,0.29999998211860657,0.10011926293373108,0.2553170919418335,0.6000000238418579,0.09603294730186462,0.11392485350370407,0.14999999105930328,0.0,0.0,0.05000000074505806,0.22123469412326813,0.23388443887233734,0.05000000074505806,0.0,0.0,0.05000000074505806,0.028939632698893547,0.01703994907438755,0.3499999940395355,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.0408630408346653,0.03822069615125656,0.09999999403953552,0.11207935214042664,0.07159475982189178,0.14999999105930328
21,60.27985167503357,0.12101410329341888,0.9309090971946716,0.9294047355651855,0.6024434341040361,0.147120863199234,0.11420440673828125,0.5523803345725224,0.16694265604019165,0.12319987267255783,0.16785714030265808,1.875e-05,0.3408156633377075,0.3790504038333893,0.3499999940395355,0.055223770439624786,0.07362019270658493,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17995306849479675,0.15577039122581482,0.29999998211860657,0.10531416535377502,0.26311445236206055,0.6000000238418579,0.09950004518032074,0.12088508903980255,0.14999999105930328,0.0,0.0,0.05000000074505806,0.1586030274629593,0.16320063173770905,0.05000000074505806,0.0,0.0,0.05000000074505806,0.02766103483736515,0.016090841963887215,0.3499999940395355,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04086105525493622,0.03822069615125656,0.09999999403953552,0.1395774632692337,0.07799005508422852,0.14999999105930328
22,60.87735366821289,0.12574238393987927,0.9163636565208435,0.915139377117157,0.6007893330011612,0.14991281926631927,0.10944081097841263,0.5506118435640149,0.16992293298244476,0.11840082705020905,0.14999999105930328,1.875e-05,0.3394240140914917,0.3776179552078247,0.3499999940395355,0.0555204413831234,0.07393503189086914,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17407280206680298,0.16314303874969482,0.05000000074505806,0.10784180462360382,0.26650962233543396,0.6000000238418579,0.09729855507612228,0.11904522031545639,0.14999999105930328,0.0,0.0,0.05000000074505806,0.10433109104633331,0.11254612356424332,0.05000000074505806,0.0,0.0,0.05000000074505806,0.028419962152838707,0.01671138033270836,0.3499999940395355,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04084713011980057,0.03820740431547165,0.09999999403953552,0.13306334614753723,0.05304044485092163,0.14999999105930328
23,60.60136890411377,0.1249756225517818,0.9270073175430298,0.9257744550704956,0.6007673360556927,0.14816977083683014,0.09858734905719757,0.5498127359527116,0.1660495549440384,0.11200575530529022,0.1607142835855484,1.875e-05,0.31299975514411926,0.3528939187526703,0.3499999940395355,0.05643239989876747,0.07445766776800156,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17408069968223572,0.16315722465515137,0.2499999850988388,0.11243825405836105,0.2720530033111572,0.6000000238418579,0.09677039086818695,0.11735188961029053,0.14999999105930328,0.0,0.0,0.05000000074505806,0.019509874284267426,0.028169013559818268,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04267887398600578,0.0305702555924654,0.3499999940395355,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04084911569952965,0.03821360319852829,0.09999999403953552,0.07311117649078369,0.054358575493097305,0.09999999403953552
24,61.03306698799133,0.12465372937066214,0.9275362491607666,0.9259187579154968,0.6010104395290702,0.14903384447097778,0.0970362201333046,0.5492684124694427,0.16911587119102478,0.11177565157413483,0.14642857015132904,9.375e-06,0.2980862557888031,0.3407455086708069,0.3499999940395355,0.05628656595945358,0.0744747444987297,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17407280206680298,0.16314303874969482,0.05000000074505806,0.10963843017816544,0.26994743943214417,0.6000000238418579,0.09617089480161667,0.11942336708307266,0.14999999105930328,0.0,0.0,0.05000000074505806,0.004384896252304316,0.010440835729241371,0.05000000074505806,0.0,0.0,0.05000000074505806,0.054476264864206314,0.057207141071558,0.3499999940395355,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04085906594991684,0.03821803629398346,0.09999999403953552,0.07317949831485748,0.05440360680222511,0.09999999403953552
25,59.83277368545532,0.11769466272422245,0.9252669215202332,0.925683856010437,0.6020611431697708,0.14921355247497559,0.09705423563718796,0.5500776079330311,0.1686014086008072,0.11144040524959564,0.16428570449352264,9.375e-06,0.2925027310848236,0.336552232503891,0.3499999940395355,0.05638335272669792,0.07448069751262665,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17413996160030365,0.16309069097042084,0.2499999850988388,0.11380822956562042,0.27384838461875916,0.6000000238418579,0.09683568775653839,0.11979338526725769,0.14999999105930328,0.0,0.0,0.05000000074505806,0.004382760729640722,0.010425717569887638,0.05000000074505806,0.0,0.0,0.05000000074505806,0.055345915257930756,0.05251830071210861,0.3499999940395355,0.09319183230400085,0.06277185678482056,0.09999999403953552,0.0,0.0,0.05000000074505806,0.040851105004549026,0.03821449354290962,0.09999999403953552,0.07315495610237122,0.05438483506441116,0.09999999403953552
26,60.45890760421753,0.11563963528190341,0.930402934551239,0.9295978546142578,0.6025413953743785,0.15020224452018738,0.09676063060760498,0.5503486101761232,0.1699749380350113,0.11240102350711823,0.16428570449352264,9.375e-06,0.290931761264801,0.3358176350593567,0.3499999940395355,0.05705253407359123,0.0750732347369194,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.1740867793560028,0.16311809420585632,0.2499999850988388,0.1145276203751564,0.27445587515830994,0.6000000238418579,0.0967375710606575,0.11839304864406586,0.14999999105930328,0.0,0.0,0.05000000074505806,0.005835156887769699,0.010998552665114403,0.05000000074505806,0.0,0.0,0.05000000074505806,0.05010736733675003,0.06629834324121475,0.3499999940395355,0.09319404512643814,0.06277185678482056,0.09999999403953552,0.0,0.0,0.05000000074505806,0.04087398946285248,0.03822778910398483,0.09999999403953552,0.07313919067382812,0.054374828934669495,0.09999999403953552
27,60.852999210357666,0.11715797058173588,0.9402984976768494,0.938003659248352,0.6021921490016408,0.14986881613731384,0.09555293619632721,0.5498682746568955,0.16999949514865875,0.11440243571996689,0.16428570449352264,9.375e-06,0.29020851850509644,0.33535870909690857,0.3499999940395355,0.05684289708733559,0.07480546832084656,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.1741025745868683,0.16313937306404114,0.2499999850988388,0.11357037723064423,0.27404913306236267,0.6000000238418579,0.09673387557268143,0.11687284708023071,0.14999999105930328,0.0,0.0,0.05000000074505806,0.011078997515141964,0.0183118749409914,0.05000000074505806,0.0,0.0,0.05000000074505806,0.029824556782841682,0.08963584154844284,0.3499999940395355,0.09319183230400085,0.06277185678482056,0.09999999403953552,0.0,0.0,0.05000000074505806,0.040897902101278305,0.03823931887745857,0.09999999403953552,0.07312692701816559,0.054364822804927826,0.09999999403953552
28,60.586880922317505,0.11544755526951381,0.9411764740943909,0.9418584704399109,0.6032364691519353,0.14911818504333496,0.09557463973760605,0.5507358879577823,0.17018871009349823,0.1136583760380745,0.1607142835855484,4.6875e-06,0.29046374559402466,0.33548516035079956,0.3499999940395355,0.05641686171293259,0.0744638741016388,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.1741163730621338,0.16310039162635803,0.2499999850988388,0.10741182416677475,0.26777029037475586,0.6000000238418579,0.09652166068553925,0.11913330107927322,0.14999999105930328,0.0,0.0,0.05000000074505806,0.010125361382961273,0.013793103396892548,0.05000000074505806,0.0,0.0,0.05000000074505806,0.03755868226289749,0.08795411139726639,0.3499999940395355,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.040961794555187225,0.038300640881061554,0.09999999403953552,0.07311642915010452,0.05436107516288757,0.09999999403953552
