epoch,split,loss,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,exact_match,fr_avg,fr_max,threshold_mean,lr
1,train,1.6338840961456298,0.09483793377876282,0.39898988604545593,0.15324927866458893,0.0853142961859703,0.41147080063819885,0.11944673210382462,0.0,82.21151161193848,181.91314315795898,0.276785671710968,0.0003
2,train,1.139916149775187,0.12367149442434311,0.6464646458625793,0.2076236754655838,0.10264371335506439,0.5183113813400269,0.15881122648715973,0.0,71.13948774337769,159.3840732574463,0.27857136726379395,0.0003
3,train,0.9762633323669434,0.14483493566513062,0.6868686676025391,0.23922602832317352,0.11529487371444702,0.5393282771110535,0.1737574338912964,0.0,62.959532737731934,157.3401050567627,0.2660713791847229,0.0003
4,train,0.8890317638715108,0.1551724076271057,0.7272727489471436,0.2557726502418518,0.14876379072666168,0.603134274482727,0.20532186329364777,0.0,56.489097118377686,143.5319652557373,0.26249995827674866,0.0003
5,train,0.8239569505055745,0.16115261614322662,0.7626262903213501,0.266079306602478,0.14490874111652374,0.6590016484260559,0.21055980026721954,0.0,50.920528411865234,126.22637367248535,0.26071423292160034,0.0003
6,train,0.7726425607999166,0.17009751498699188,0.7929292917251587,0.2801070511341095,0.15701715648174286,0.6918239593505859,0.22487463057041168,0.0,47.154977798461914,125.99926280975342,0.276785671710968,0.0003
7,train,0.7332808097203573,0.1751662939786911,0.7979797720909119,0.28727272152900696,0.169157937169075,0.7070134282112122,0.23960240185260773,0.0,43.72334814071655,106.37717533111572,0.2821428179740906,0.0003
8,train,0.6995088537534078,0.17666666209697723,0.8030303120613098,0.28961747884750366,0.2146422564983368,0.7281860709190369,0.26702800393104553,0.0,40.79845142364502,107.2856035232544,0.2999999523162842,0.0003
9,train,0.6734972834587097,0.18393480777740479,0.7979797720909119,0.29895931482315063,0.24198006093502045,0.7117074728012085,0.2864049971103668,0.0,37.96900987625122,98.38298797607422,0.27857139706611633,0.0003
10,train,0.6479491035143534,0.18814139068126678,0.8333333134651184,0.3069767355918884,0.2289993315935135,0.7743282318115234,0.29784461855888367,0.0,35.78416442871094,89.66206073760986,0.28035715222358704,0.0003
11,train,0.6275682171185811,0.19168591499328613,0.8383838534355164,0.3120300769805908,0.23255100846290588,0.7731269598007202,0.3053763806819916,0.0,33.4446017742157,76.58066368103027,0.27142852544784546,0.0003
12,train,0.605966325600942,0.19503545761108398,0.8333333134651184,0.31609195470809937,0.2730160355567932,0.7923592925071716,0.3431794047355652,0.0,31.767377376556396,77.89788722991943,0.28035709261894226,0.0003
13,train,0.5882025639216105,0.19660194218158722,0.8181818127632141,0.31702545285224915,0.253572553396225,0.7580755949020386,0.31612512469291687,0.0,29.801655530929565,68.76816606521606,0.264285683631897,0.0003
14,train,0.5772881825764974,0.2101989984512329,0.8535353541374207,0.3373253345489502,0.29128819704055786,0.8316978812217712,0.3614848256111145,0.008333333767950535,28.648375034332275,73.58284425735474,0.2517856955528259,0.0003
15,train,0.5639085213343302,0.20747889578342438,0.868686854839325,0.33495616912841797,0.26693421602249146,0.852056086063385,0.34953418374061584,0.008333333767950535,27.080445528030396,67.08756923675537,0.26249998807907104,0.0003
16,train,0.5517377098401387,0.22023047506809235,0.868686854839325,0.3513789474964142,0.2804623544216156,0.8516138195991516,0.3619947135448456,0.008333333767950535,25.85246777534485,60.546870708465576,0.264285683631897,0.0003
17,train,0.5415807108084361,0.21954314410686493,0.8737373948097229,0.35091277956962585,0.311106413602829,0.8498131036758423,0.3899238407611847,0.008333333767950535,24.781336307525635,60.09265661239624,0.26071426272392273,0.0003
18,train,0.5307675460974376,0.2245161235332489,0.8787878751754761,0.35765671730041504,0.307065486907959,0.8600171804428101,0.3902679979801178,0.008333333767950535,24.093449354171753,62.31830883026123,0.26249998807907104,0.0003
19,train,0.5210334380467733,0.22675159573554993,0.8989899158477783,0.3621566593647003,0.3471241593360901,0.8855810761451721,0.43244248628616333,0.008333333767950535,22.942652702331543,53.91533041000366,0.2589285671710968,0.0003
20,train,0.5098692019780476,0.229086235165596,0.8989899158477783,0.36512821912765503,0.3538982570171356,0.8877740502357483,0.4344920516014099,0.008333333767950535,22.148131370544434,52.50726366043091,0.2589285671710968,0.0003
21,train,0.5009357730547587,0.2223634123802185,0.8838383555412292,0.3553299605846405,0.3253310024738312,0.8743029236793518,0.4077250063419342,0.008333333767950535,20.990059852600098,48.51017141342163,0.2482142448425293,0.0003
22,train,0.4954529027144114,0.2271573543548584,0.9040403962135315,0.363083153963089,0.3487074673175812,0.9003090858459473,0.4348735809326172,0.008333333767950535,20.71948266029358,49.3277587890625,0.2571428418159485,0.0003
23,train,0.4856172978878021,0.23552630841732025,0.9040403962135315,0.3736951947212219,0.3928265869617462,0.8919757604598999,0.4622073769569397,0.008333333767950535,19.917509078979492,45.33066654205322,0.25357142090797424,0.0003
24,train,0.47805899381637573,0.23847167193889618,0.9141414165496826,0.3782654106616974,0.4019858241081238,0.9164655804634094,0.4805927276611328,0.008333333767950535,19.324368000030518,44.740185260772705,0.2571428418159485,0.0003
25,train,0.47108502984046935,0.23815789818763733,0.9141414165496826,0.3778705596923828,0.3847937285900116,0.9164655804634094,0.4705723226070404,0.008333333767950535,18.85542607307434,42.15115976333618,0.26071426272392273,0.0003
26,train,0.46357574462890627,0.23778071999549866,0.9090909361839294,0.376963347196579,0.39747336506843567,0.912706196308136,0.4766477942466736,0.008333333767950535,18.148199319839478,40.69767189025879,0.2517856955528259,0.0003
27,train,0.45592370827992756,0.24331550300121307,0.9191918969154358,0.3847780227661133,0.398943156003952,0.9303089380264282,0.47893598675727844,0.008333333767950535,18.049194812774658,42.19658088684082,0.24642851948738098,0.00015
28,train,0.45103819767634074,0.24734042584896088,0.939393937587738,0.39157894253730774,0.3835187554359436,0.9457888603210449,0.4766952097415924,0.008333333767950535,17.723260164260864,42.96874666213989,0.24642853438854218,0.00015
29,train,0.4452049454053243,0.24728260934352875,0.9191918969154358,0.3897216320037842,0.39885178208351135,0.9307512640953064,0.4803787171840668,0.008333333767950535,17.476990222930908,39.2441840171814,0.24642851948738098,0.00015
30,train,0.44481032292048134,0.24659401178359985,0.9141414165496826,0.3884120285511017,0.4027215838432312,0.926991879940033,0.48271963000297546,0.008333333767950535,17.252366542816162,39.65297746658325,0.2553570866584778,0.00015
31,train,0.44203132192293804,0.24931880831718445,0.9242424368858337,0.3927038609981537,0.39097875356674194,0.9345106482505798,0.4790765941143036,0.008333333767950535,17.031468749046326,39.33502674102783,0.2589285373687744,7.5e-05
32,train,0.4387554705142975,0.2489795982837677,0.9242424368858337,0.39228296279907227,0.38109830021858215,0.9345106482505798,0.4727023243904114,0.008333333767950535,16.846057176589966,38.56286096572876,0.24999995529651642,7.5e-05
1,validation,0.9926177332330665,0.10906483978033066,0.7648420333862305,0.19090677797794342,0.09217099845409393,0.6584307551383972,0.15369775891304016,0.0,0.0,0.0,0.276785671710968,0.0003
2,validation,0.8407164045793355,0.11992739140987396,0.7525534629821777,0.20688539743423462,0.09621208906173706,0.6045198440551758,0.15820148587226868,0.0,0.0,0.0,0.27857136726379395,0.0003
3,validation,0.7869661888505659,0.12606370449066162,0.7553662657737732,0.21606770157814026,0.0995301678776741,0.5906270742416382,0.16192345321178436,4.969190922565758e-05,0.0,0.0,0.2660713791847229,0.0003
4,validation,0.7544051962281714,0.13025911152362823,0.7730210423469543,0.22294972836971283,0.10194225609302521,0.5924757122993469,0.1658686101436615,2.484595461282879e-05,0.0,0.0,0.26249995827674866,0.0003
5,validation,0.7264339732877352,0.13414272665977478,0.7959024906158447,0.22958998382091522,0.1051589846611023,0.6053443551063538,0.17031733691692352,0.0,0.0,0.0,0.26071423292160034,0.0003
6,validation,0.7090812393719054,0.13738319277763367,0.8038620948791504,0.2346617579460144,0.10911767929792404,0.5992417335510254,0.17354951798915863,0.0,0.0,0.0,0.276785671710968,0.0003
7,validation,0.694780978927127,0.1384458690881729,0.8050590753555298,0.23626182973384857,0.11158853024244308,0.6059848666191101,0.17664311826229095,0.0,0.0,0.0,0.2821428179740906,0.0003
8,validation,0.6835384667452845,0.14252285659313202,0.800690233707428,0.24197427928447723,0.11371414363384247,0.5812209248542786,0.1788523942232132,0.0,0.0,0.0,0.2999999523162842,0.0003
9,validation,0.6746855965311782,0.1428867131471634,0.8123005032539368,0.24302451312541962,0.11425342410802841,0.6037916541099548,0.18125967681407928,0.0,0.0,0.0,0.27857139706611633,0.0003
10,validation,0.666727421653837,0.14449158310890198,0.8031838536262512,0.24492204189300537,0.11588164418935776,0.5892122387886047,0.18220655620098114,0.0,0.0,0.0,0.28035715222358704,0.0003
11,validation,0.6598414490815778,0.14481501281261444,0.8047997355461121,0.2454618215560913,0.11661284416913986,0.5917403101921082,0.18438784778118134,0.0,0.0,0.0,0.27142852544784546,0.0003
12,validation,0.6530830922337181,0.14526920020580292,0.7891796827316284,0.24537137150764465,0.11900828033685684,0.5783150792121887,0.1862552911043167,2.484595461282879e-05,0.0,0.0,0.28035709261894226,0.0003
13,validation,0.6468841447386631,0.14808091521263123,0.7875837683677673,0.24929042160511017,0.12097559869289398,0.5722777247428894,0.187764972448349,9.938381845131516e-05,0.0,0.0,0.264285683631897,0.0003
14,validation,0.6450031496520735,0.14662791788578033,0.803203821182251,0.24798519909381866,0.1209387555718422,0.5977439880371094,0.1895219385623932,9.938381845131516e-05,0.0,0.0,0.2517856955528259,0.0003
15,validation,0.6446746801600213,0.1519174724817276,0.7861474752426147,0.25462958216667175,0.12399085611104965,0.5637709498405457,0.1910151243209839,0.00019876763690263033,0.0,0.0,0.26249998807907104,0.0003
16,validation,0.6481616765148145,0.14993026852607727,0.7892993688583374,0.25199347734451294,0.12403665482997894,0.5677308440208435,0.1920982301235199,9.938381845131516e-05,0.0,0.0,0.264285683631897,0.0003
17,validation,0.6458499871032941,0.15173748135566711,0.7872047424316406,0.25443196296691895,0.12531015276908875,0.5608763694763184,0.19247135519981384,0.00014907572767697275,0.0,0.0,0.26071426272392273,0.0003
18,validation,0.643783238584065,0.15306517481803894,0.7955034971237183,0.2567318379878998,0.12549802660942078,0.5602037310600281,0.19381394982337952,0.0002484595461282879,0.0,0.0,0.26249998807907104,0.0003
19,validation,0.6437171892329823,0.15170255303382874,0.7820180058479309,0.25411054491996765,0.12587358057498932,0.5573679804801941,0.19349297881126404,0.00027330551529303193,0.0,0.0,0.2589285671710968,0.0003
20,validation,0.6428834267080576,0.15116940438747406,0.7849904298782349,0.25351768732070923,0.1285524070262909,0.5552021861076355,0.19387903809547424,0.0003229974245186895,0.0,0.0,0.2589285671710968,0.0003
21,validation,0.6420907005712114,0.14583583176136017,0.8006104230880737,0.24672861397266388,0.1281837522983551,0.5783310532569885,0.19357119500637054,0.0004223812429700047,0.0,0.0,0.2482142448425293,0.0003
22,validation,0.6436365026942875,0.1559171825647354,0.7993336915969849,0.2609363794326782,0.12768301367759705,0.5458888411521912,0.1947682797908783,0.0003726893337443471,0.0,0.0,0.2571428418159485,0.0003
23,validation,0.6410900939591384,0.15229006111621857,0.7949050664901733,0.2556097209453583,0.1311875283718109,0.5490421056747437,0.19429458677768707,0.0004223812429700047,0.0,0.0,0.25357142090797424,0.0003
24,validation,0.6419601348256335,0.155560702085495,0.790256917476654,0.25995057821273804,0.13006499409675598,0.5399542450904846,0.19456267356872559,0.0003726893337443471,0.0,0.0,0.2571428418159485,0.0003
25,validation,0.6418038975751749,0.15543189644813538,0.7917730808258057,0.25985249876976013,0.13247692584991455,0.5314567685127258,0.19365446269512177,0.00047207315219566226,0.0,0.0,0.26071426272392273,0.0003
26,validation,0.6435192010673276,0.15512163937091827,0.7942866086959839,0.25955334305763245,0.12939085066318512,0.5430200099945068,0.19362019002437592,0.0003478433645796031,0.0,0.0,0.2517856955528259,0.0003
27,validation,0.6447477279328324,0.15236318111419678,0.7963413596153259,0.2557868957519531,0.1293679177761078,0.5498138666152954,0.19424498081207275,0.00039753527380526066,0.0,0.0,0.24642851948738098,0.00015
28,validation,0.645354197279309,0.15490050613880157,0.7890599966049194,0.25896379351615906,0.1294221580028534,0.5394037961959839,0.19359779357910156,0.00047207315219566226,0.0,0.0,0.24642853438854218,0.00015
29,validation,0.6451781893245649,0.15338052809238434,0.7926109433174133,0.2570236325263977,0.1304411143064499,0.5483501553535461,0.19437937438488007,0.0005466110305860639,0.0,0.0,0.24642851948738098,0.00015
30,validation,0.6461051817597605,0.16001665592193604,0.7897183299064636,0.2661122977733612,0.1303248107433319,0.5251367688179016,0.19430308043956757,0.0004223812429700047,0.0,0.0,0.2553570866584778,0.00015
31,validation,0.6463718166872133,0.1607433408498764,0.7763126492500305,0.26633861660957336,0.1305716186761856,0.5161313414573669,0.19403041899204254,0.0004969190922565758,0.0,0.0,0.2589285373687744,7.5e-05
32,validation,0.6461003673429684,0.15814533829689026,0.7917929887771606,0.26363474130630493,0.1298830211162567,0.5326065421104431,0.193888857960701,0.0006708407890982926,0.0,0.0,0.24999995529651642,7.5e-05
1,test,0.9916365563497581,0.11003374308347702,0.7794557213783264,0.1928441822528839,0.08958972245454788,0.628595769405365,0.14742299914360046,0.0,0.0,0.0,0.276785671710968,0.0003
2,test,0.8255966993287913,0.12333425134420395,0.7803155183792114,0.2130020558834076,0.09195512533187866,0.5700331926345825,0.1504610925912857,0.0,0.0,0.0,0.27857136726379395,0.0003
3,test,0.7647925139735701,0.12828387320041656,0.7753065228462219,0.22014249861240387,0.0946543887257576,0.5638116002082825,0.15411260724067688,0.0,0.0,0.0,0.2660713791847229,0.0003
4,test,0.7349789843405549,0.13209940493106842,0.7883522510528564,0.22628208994865417,0.09768366813659668,0.5741447806358337,0.15848733484745026,2.3633956516277976e-05,0.0,0.0,0.26249995827674866,0.0003
