epoch,split,loss,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,exact_match,fr_avg,fr_max,threshold_mean,lr
16,train,0.5536254465579986,0.23144996166229248,0.8877284526824951,0.36717063188552856,0.30055469274520874,0.8485965728759766,0.38733524084091187,0.0,17.533932240804038,43.04747772216797,0.27142855525016785,0.0003
17,train,0.5447853763898214,0.2296551764011383,0.8694517016410828,0.36333879828453064,0.30622151494026184,0.8303059339523315,0.37710413336753845,0.004166666883975267,16.93607177734375,38.468990071614584,0.2839285433292389,0.0003
18,train,0.5336826105912527,0.23799581825733185,0.8929504156112671,0.3758241832256317,0.34335851669311523,0.8606481552124023,0.402484655380249,0.004166666883975267,16.410223070780436,37.354648717244466,0.27142855525016785,0.0003
19,train,0.5247674266497294,0.2406119555234909,0.9033942818641663,0.3800109922885895,0.3483375608921051,0.8656579256057739,0.4128280282020569,0.0,15.936893844604493,38.15406786600749,0.2750000059604645,0.0003
20,train,0.5209812164306641,0.24152542650699615,0.8929504156112671,0.3802112340927124,0.34255656599998474,0.8520851731300354,0.40244704484939575,0.0,15.549864069620769,36.09495913187663,0.2749999761581421,0.0003
21,train,0.5135350584983825,0.24412810802459717,0.8955613374710083,0.3836688995361328,0.3581671118736267,0.8543133735656738,0.4220375716686249,0.0,15.21355578104655,34.95639305114746,0.276785671710968,0.0003
22,train,0.5077808419863383,0.25555557012557983,0.9007833003997803,0.39815348386764526,0.37411805987358093,0.8608460426330566,0.4448724091053009,0.0,15.01710777282715,34.278098805745444,0.2749999463558197,0.0003
23,train,0.5011938631534576,0.25217390060424805,0.9086161851882935,0.39478161931037903,0.3650342524051666,0.8724451661109924,0.43899378180503845,0.0,14.813184293111165,33.406005859375,0.27142852544784546,0.0003
24,train,0.49575961629549664,0.25234997272491455,0.9112271666526794,0.39524349570274353,0.3529321551322937,0.8795243501663208,0.4347321093082428,0.0,14.705970319112142,30.4990291595459,0.2821428179740906,0.00015
25,train,0.48895296653111775,0.2536337077617645,0.9112271666526794,0.3968163728713989,0.3858931362628937,0.8839170336723328,0.45473140478134155,0.0,14.64143435160319,32.46123847961426,0.27142852544784546,0.00015
26,train,0.48830430110295614,0.2560885548591614,0.9060052037239075,0.39930954575538635,0.38479378819465637,0.8719291090965271,0.45351436734199524,0.0,14.607462819417318,31.831393559773762,0.276785671710968,0.00015
27,train,0.48416478832562765,0.2585185170173645,0.9112271666526794,0.4027697741985321,0.37773823738098145,0.8855987191200256,0.46172812581062317,0.004166666883975267,14.562230237325032,33.793602498372394,0.26785707473754883,0.00015
28,train,0.479881089925766,0.2541159689426422,0.9268929362297058,0.3988763988018036,0.3598299026489258,0.9184354543685913,0.46090319752693176,0.0,14.546616999308268,31.298447545369466,0.2660713493824005,0.00015
29,train,0.47781540354092916,0.25471699237823486,0.9164490699768066,0.39863714575767517,0.36934685707092285,0.897203803062439,0.46292564272880554,0.0,14.56204096476237,32.55813763936361,0.26249995827674866,0.00015
30,train,0.4750286897023519,0.2536022961139679,0.9190600514411926,0.39751553535461426,0.36735108494758606,0.897656261920929,0.46173807978630066,0.0,14.538951619466145,30.547479120890298,0.258928507566452,0.00015
31,train,0.47254387935002645,0.2563543915748596,0.9216710329055786,0.4011363685131073,0.3677844703197479,0.9091281294822693,0.46621188521385193,0.0,14.527028846740723,30.232556533813476,0.2660713791847229,0.00015
32,train,0.4669392983118693,0.2541516125202179,0.9190600514411926,0.39819005131721497,0.3593279719352722,0.9070273041725159,0.46146196126937866,0.0,14.504317792256673,29.62693634033203,0.2678571045398712,7.5e-05
33,train,0.4669974247614543,0.25485959649086,0.9242819547653198,0.3995485305786133,0.3602833151817322,0.911292552947998,0.46356964111328125,0.0,14.52674503326416,31.54069569905599,0.26249995827674866,7.5e-05
34,train,0.46582942008972167,0.25338077545166016,0.9295039176940918,0.3982102870941162,0.38519972562789917,0.9112926125526428,0.47718122601509094,0.004166666883975267,14.515957069396972,30.88662592569987,0.27142852544784546,7.5e-05
35,train,0.4664531469345093,0.2519517242908478,0.9268929362297058,0.3962053656578064,0.3734683394432068,0.9047991037368774,0.4676305949687958,0.004166666883975267,14.506304995218914,29.554261525472004,0.2553570568561554,7.5e-05
36,train,0.4645187775293986,0.2521246373653412,0.9295039176940918,0.39665737748146057,0.3712022304534912,0.9129409790039062,0.4693681597709656,0.0,14.50441239674886,29.481587346394857,0.26249992847442627,7.5e-05
37,train,0.46334710717201233,0.25569799542427063,0.937336802482605,0.40179070830345154,0.36823147535324097,0.9277428388595581,0.47480010986328125,0.008333333767950535,14.51605167388916,30.717052205403647,0.258928507566452,7.5e-05
38,train,0.462483678261439,0.2557142972946167,0.934725821018219,0.4015703797340393,0.37035784125328064,0.9212493300437927,0.4739634096622467,0.004166666883975267,14.519931666056316,29.723835500081382,0.2642856538295746,3.75e-05
39,train,0.46329447825749714,0.2553648054599762,0.9321148991584778,0.40089836716651917,0.37992510199546814,0.9150418639183044,0.477465957403183,0.0,14.493246459960938,29.481587473551432,0.2553570866584778,3.75e-05
40,train,0.4620253403981527,0.25445473194122314,0.9321148991584778,0.39977604150772095,0.3774197995662689,0.9184991717338562,0.4770054817199707,0.004166666883975267,14.509522374471029,30.208331298828124,0.2642856538295746,3.75e-05
41,train,0.46343595782915753,0.2533711791038513,0.9321148991584778,0.3984375,0.3714140057563782,0.9141064286231995,0.47129249572753906,0.004166666883975267,14.50289847056071,29.481587346394857,0.2678571045398712,3.75e-05
42,train,0.4615150630474091,0.2558635473251343,0.939947783946991,0.40223464369773865,0.361790269613266,0.9299073219299316,0.4714633822441101,0.004166666883975267,14.51728178660075,28.706393432617187,0.27142852544784546,1.875e-05
43,train,0.46154271165529887,0.25264644622802734,0.934725821018219,0.3977777659893036,0.3602748513221741,0.922248363494873,0.4659788906574249,0.004166666883975267,14.526839510599773,31.05619977315267,0.26071423292160034,1.875e-05
1,validation,0.8576270245671676,0.12169426679611206,0.7284152507781982,0.20854716002941132,0.09396855533123016,0.555230438709259,0.1539181023836136,0.0,0.0,0.0,0.24999995529651642,0.0003
2,validation,0.7729783378403743,0.13374868035316467,0.7100622653961182,0.22509755194187164,0.10035070031881332,0.514135479927063,0.1598576158285141,4.969190922565758e-05,0.0,0.0,0.2803570628166199,0.0003
3,validation,0.7284852234441939,0.1387842297554016,0.7620092630386353,0.23480379581451416,0.10578019171953201,0.5469931960105896,0.16759046912193298,4.969190922565758e-05,0.0,0.0,0.29821425676345825,0.0003
4,validation,0.7003172994655161,0.14421221613883972,0.7679340839385986,0.24282394349575043,0.11167728155851364,0.5456990003585815,0.17317579686641693,0.0,0.0,0.0,0.3196428418159485,0.0003
5,validation,0.6829692870526588,0.14850261807441711,0.76951003074646,0.24896007776260376,0.11187740415334702,0.5471678972244263,0.17715893685817719,0.00012422977306414396,0.0,0.0,0.3107142746448517,0.0003
6,validation,0.668413940124781,0.1537097841501236,0.7610517144203186,0.25576305389404297,0.11658259481191635,0.534553587436676,0.18093432486057281,0.00012422977306414396,0.0,0.0,0.32321426272392273,0.0003
7,validation,0.6620145475170148,0.1442716270685196,0.7781279683113098,0.24341249465942383,0.117733433842659,0.5724251866340637,0.18286354839801788,7.453786383848637e-05,0.0,0.0,0.3017856776714325,0.0003
8,validation,0.6526224688184211,0.15261037647724152,0.7860676646232605,0.25559794902801514,0.11836937814950943,0.5596142411231995,0.18487343192100525,0.00012422977306414396,0.0,0.0,0.294642835855484,0.0003
9,validation,0.6438400214151084,0.14631031453609467,0.7906559109687805,0.24692696332931519,0.11986376345157623,0.5766242146492004,0.18546780943870544,7.453786383848637e-05,0.0,0.0,0.27857139706611633,0.0003
10,validation,0.6428344582165479,0.1494269222021103,0.7760732769966125,0.2506023049354553,0.12028525769710541,0.5592244863510132,0.1869722306728363,9.938381845131516e-05,0.0,0.0,0.28214284777641296,0.0003
11,validation,0.6403321468481793,0.15336407721042633,0.7874441146850586,0.2567274570465088,0.12191599607467651,0.5475447773933411,0.18740035593509674,2.484595461282879e-05,0.0,0.0,0.28035712242126465,0.0003
12,validation,0.6353774481491691,0.1530616581439972,0.7853295803070068,0.25619134306907654,0.12542401254177094,0.5454424619674683,0.18811379373073578,0.00014907572767697275,0.0,0.0,0.2928571105003357,0.0003
13,validation,0.632981170102868,0.1502024531364441,0.7910947799682617,0.25246939063072205,0.12221407890319824,0.5643754601478577,0.18860241770744324,7.453786383848637e-05,0.0,0.0,0.2678571045398712,0.0003
14,validation,0.6298209125314169,0.15340593457221985,0.7812599539756775,0.25645509362220764,0.12354423850774765,0.551845908164978,0.18939630687236786,7.453786383848637e-05,0.0,0.0,0.2678571343421936,0.0003
15,validation,0.6302289719362189,0.15915212035179138,0.7874042391777039,0.26478520035743713,0.12314069271087646,0.5349478125572205,0.18999704718589783,7.453786383848637e-05,0.0,0.0,0.2749999761581421,0.0003
16,validation,0.6299367882674173,0.15828627347946167,0.7844119071960449,0.2634175717830658,0.12500737607479095,0.5404103994369507,0.1898495852947235,4.969190922565758e-05,0.0,0.0,0.27142855525016785,0.0003
17,validation,0.6259000040301981,0.1657976508140564,0.7599345445632935,0.2722069323062897,0.12715111672878265,0.5020690560340881,0.18976573646068573,0.00012422977306414396,0.0,0.0,0.2839285433292389,0.0003
18,validation,0.6281437124665274,0.16294905543327332,0.7795244455337524,0.26955193281173706,0.12596113979816437,0.5274564027786255,0.19138796627521515,9.938381845131516e-05,0.0,0.0,0.27142855525016785,0.0003
19,validation,0.6257551001865047,0.1658337563276291,0.7745172381401062,0.2731769382953644,0.12669947743415833,0.5176283121109009,0.19171130657196045,0.00017392168228980154,0.0,0.0,0.2750000059604645,0.0003
20,validation,0.6295055320700792,0.16723555326461792,0.7799633145332336,0.2754175364971161,0.12655846774578094,0.5152804255485535,0.19174902141094208,0.00012422977306414396,0.0,0.0,0.2749999761581421,0.0003
21,validation,0.6254554604931917,0.1688591092824936,0.77180415391922,0.27709418535232544,0.12631215155124664,0.5056428909301758,0.19127987325191498,0.00012422977306414396,0.0,0.0,0.276785671710968,0.0003
22,validation,0.6292622062077557,0.17069220542907715,0.7759535312652588,0.2798284888267517,0.1267252117395401,0.49838128685951233,0.19143939018249512,0.00017392168228980154,0.0,0.0,0.2749999463558197,0.0003
23,validation,0.6297855111932309,0.16948382556438446,0.7970994114875793,0.27953198552131653,0.12377534806728363,0.517149806022644,0.1914912760257721,9.938381845131516e-05,0.0,0.0,0.27142852544784546,0.0003
24,validation,0.6314979316142841,0.16926178336143494,0.7672358751296997,0.2773391008377075,0.12771615386009216,0.4998418986797333,0.19237050414085388,0.00014907572767697275,0.0,0.0,0.2821428179740906,0.00015
25,validation,0.6300091749511451,0.1687157303094864,0.7777489423751831,0.2772813141345978,0.12507010996341705,0.5086962580680847,0.19143866002559662,0.00012422977306414396,0.0,0.0,0.27142852544784546,0.00015
26,validation,0.6303611405917983,0.17176808416843414,0.7676348686218262,0.2807212173938751,0.12626847624778748,0.4914402365684509,0.1916082203388214,0.00019876763690263033,0.0,0.0,0.276785671710968,0.00015
27,validation,0.6313513870967641,0.17048834264278412,0.7867060303688049,0.28024446964263916,0.12633448839187622,0.5105839371681213,0.192667156457901,0.00014907572767697275,0.0,0.0,0.26785707473754883,0.00015
28,validation,0.6298205607028871,0.16965554654598236,0.788301944732666,0.2792186439037323,0.1261330395936966,0.510628342628479,0.19205722212791443,0.00014907572767697275,0.0,0.0,0.2660713493824005,0.00015
29,validation,0.6292391086555906,0.17006252706050873,0.7797438502311707,0.27922576665878296,0.12597543001174927,0.5060714483261108,0.19232597947120667,0.00012422977306414396,0.0,0.0,0.26249995827674866,0.00015
30,validation,0.6300456018126572,0.17034240067005157,0.7813397645950317,0.27970534563064575,0.12418468296527863,0.5139605402946472,0.19243191182613373,0.00014907572767697275,0.0,0.0,0.258928507566452,0.00015
31,validation,0.6315701302785898,0.17068582773208618,0.7712256908416748,0.2795109748840332,0.12710236012935638,0.4983580410480499,0.1914135068655014,0.00019876763690263033,0.0,0.0,0.2660713791847229,0.00015
32,validation,0.6321130398667563,0.17161472141742706,0.7824169993400574,0.2814880609512329,0.12640507519245148,0.4987577497959137,0.19198672473430634,0.00014907572767697275,0.0,0.0,0.2678571045398712,7.5e-05
33,validation,0.6333488736385333,0.1716325730085373,0.7849704623222351,0.28167691826820374,0.1254764199256897,0.5062798857688904,0.19305144250392914,0.00014907572767697275,0.0,0.0,0.26249995827674866,7.5e-05
34,validation,0.631965075968464,0.1761842519044876,0.7776492238044739,0.28728190064430237,0.1263991892337799,0.4882546365261078,0.19296875596046448,9.938381845131516e-05,0.0,0.0,0.27142852544784546,7.5e-05
35,validation,0.6320019300499107,0.16814227402210236,0.7876436114311218,0.27712520956993103,0.12387529760599136,0.5224708914756775,0.19219139218330383,0.00014907572767697275,0.0,0.0,0.2553570568561554,7.5e-05
36,validation,0.6342781094641317,0.1707817167043686,0.7810006141662598,0.28027546405792236,0.12453071773052216,0.5070586204528809,0.19180361926555634,0.00014907572767697275,0.0,0.0,0.26249992847442627,7.5e-05
37,validation,0.6353173156342387,0.1691492646932602,0.7840328812599182,0.27826493978500366,0.1240493431687355,0.5186164975166321,0.19268904626369476,9.938381845131516e-05,0.0,0.0,0.258928507566452,7.5e-05
38,validation,0.6354144218012534,0.17309071123600006,0.7755346298217773,0.28301548957824707,0.12495182454586029,0.4975588917732239,0.1920965164899826,0.00012422977306414396,0.0,0.0,0.2642856538295746,3.75e-05
39,validation,0.6353119519389048,0.16951383650302887,0.7807213664054871,0.2785480320453644,0.12295649200677872,0.5128542184829712,0.19158244132995605,0.00014907572767697275,0.0,0.0,0.2553570866584778,3.75e-05
40,validation,0.6363193785556622,0.16948698461055756,0.7828359603881836,0.2786460220813751,0.12466257065534592,0.513398289680481,0.19172441959381104,0.00014907572767697275,0.0,0.0,0.2642856538295746,3.75e-05
41,validation,0.6361379546937638,0.17110028862953186,0.7765320539474487,0.2804143726825714,0.1261620819568634,0.5017266869544983,0.19230486452579498,0.00014907572767697275,0.0,0.0,0.2678571045398712,3.75e-05
42,validation,0.6361521719002482,0.17688420414924622,0.7602936625480652,0.2869976758956909,0.1252257376909256,0.47568970918655396,0.19145824015140533,0.00019876763690263033,0.0,0.0,0.27142852544784546,1.875e-05
43,validation,0.6366568546104658,0.16997599601745605,0.7770108580589294,0.2789335250854492,0.1240544393658638,0.5057138204574585,0.19178999960422516,0.00014907572767697275,0.0,0.0,0.26071423292160034,1.875e-05
1,test,0.8247802151829472,0.12681640684604645,0.7532520890235901,0.21708475053310394,0.09217686206102371,0.5240484476089478,0.14982059597969055,0.0,0.0,0.0,0.24999995529651642,0.0003
2,test,0.7457441336875558,0.14184266328811646,0.7466357946395874,0.23839589953422546,0.09786944836378098,0.4934888780117035,0.1562456637620926,4.726791303255595e-05,0.0,0.0,0.2803570628166199,0.0003
3,test,0.6983059120439676,0.1432151347398758,0.7776241302490234,0.24188269674777985,0.10610554367303848,0.5293372273445129,0.16564825177192688,7.090187136782333e-05,0.0,0.0,0.29821425676345825,0.0003
4,test,0.6681884908117178,0.14725401997566223,0.7721478939056396,0.24733880162239075,0.11231384426355362,0.5284251570701599,0.17014291882514954,7.090187136782333e-05,0.0,0.0,0.3196428418159485,0.0003
5,test,0.6488543690084893,0.15343539416790009,0.783548891544342,0.25661930441856384,0.1141296997666359,0.5327118039131165,0.17706775665283203,0.00023633957607671618,0.0,0.0,0.3107142746448517,0.0003
6,test,0.6355678429110421,0.1604471504688263,0.7795678973197937,0.2661222219467163,0.11927618831396103,0.5245538353919983,0.18191339075565338,0.0003545093641150743,0.0,0.0,0.32321426272392273,0.0003
7,test,0.6246909964826162,0.1480608880519867,0.7834741473197937,0.24905532598495483,0.12325280159711838,0.5668523907661438,0.18473418056964874,0.0001890716521302238,0.0,0.0,0.3017856776714325,0.0003
8,test,0.6138676804965646,0.15598034858703613,0.7889129519462585,0.2604631185531616,0.12153788655996323,0.5532128214836121,0.18451054394245148,0.0001890716521302238,0.0,0.0,0.294642835855484,0.0003
9,test,0.6019930267045484,0.15014635026454926,0.7947816848754883,0.2525770664215088,0.12382501363754272,0.568950355052948,0.1851082742214203,0.0002127056213794276,0.0,0.0,0.27857139706611633,0.0003
10,test,0.6013016889847661,0.15442083775997162,0.7857730388641357,0.25811639428138733,0.12422294169664383,0.5539803504943848,0.18701115250587463,0.0002127056213794276,0.0,0.0,0.28214284777641296,0.0003
11,test,0.5983836740666695,0.15559695661067963,0.7912866473197937,0.26005688309669495,0.12454301863908768,0.5421544909477234,0.1854328215122223,0.00016543769743293524,0.0,0.0,0.28035712242126465,0.0003
12,test,0.5967218080198501,0.15484671294689178,0.7820910811424255,0.2585107088088989,0.12595637142658234,0.5397605895996094,0.18363051116466522,0.00014180374273564667,0.0,0.0,0.2928571105003357,0.0003
13,test,0.592137241322955,0.15449444949626923,0.8007065057754517,0.25901293754577637,0.12441036850214005,0.5579801797866821,0.1866370141506195,0.0001890716521302238,0.0,0.0,0.2678571045398712,0.0003
14,test,0.5874903666136914,0.15590007603168488,0.7835301756858826,0.26005637645721436,0.1251453459262848,0.545383870601654,0.18569110333919525,0.0001890716521302238,0.0,0.0,0.2678571343421936,0.0003
15,test,0.587652493557738,0.15954461693763733,0.7831563949584961,0.26508593559265137,0.12493076175451279,0.5304219722747803,0.18529698252677917,0.0001890716521302238,0.0,0.0,0.2749999761581421,0.0003
18,test,0.5854554812045827,0.16373813152313232,0.7807827591896057,0.2707063555717468,0.1250467300415039,0.5147075057029724,0.1848168522119522,0.00014180374273564667,0.0,0.0,0.27142855525016785,0.0003
19,test,0.5828041076930626,0.1644127517938614,0.765755832195282,0.27070367336273193,0.12551994621753693,0.50385981798172,0.18333424627780914,0.00023633957607671618,0.0,0.0,0.2750000059604645,0.0003
20,test,0.5845091470102886,0.1656043380498886,0.7764652967453003,0.2729862332344055,0.12444360554218292,0.5066230893135071,0.18393036723136902,0.00014180374273564667,0.0,0.0,0.2749999761581421,0.0003
24,test,0.5842732505111798,0.16763579845428467,0.7667464017868042,0.27512112259864807,0.12574341893196106,0.48833683133125305,0.1832207292318344,0.00023633957607671618,0.0,0.0,0.2821428179740906,0.00015
27,test,0.5836417249254748,0.16630451381206512,0.7767456769943237,0.27395427227020264,0.1248907819390297,0.5003820657730103,0.1833028346300125,0.0002127056213794276,0.0,0.0,0.26785707473754883,0.00015
33,test,0.583996498668142,0.16732880473136902,0.7785398960113525,0.2754550278186798,0.12286657094955444,0.5033825635910034,0.1823282688856125,0.0002127056213794276,0.0,0.0,0.26249995827674866,7.5e-05
