epoch,split,class_idx,class_name,precision,recall,f1,threshold,tp,fp,fn,tn,support
2,train,5,hihat_open,0.07861033827066422,0.37076738476753235,0.12971782684326172,0.32499998807907104,2179.0,25540.0,3698.0,74234.0,5877.0
2,train,6,tom,0.29144322872161865,0.4459640681743622,0.35251399874687195,0.42499998211860657,8641.0,21008.0,10735.0,65267.0,19376.0
2,train,7,floor_tom,0.21285003423690796,0.47993627190589905,0.29490897059440613,0.19999998807907104,8133.0,30077.0,8813.0,58628.0,16946.0
2,train,8,vibraslap,0.09645053744316101,0.2556476891040802,0.14005953073501587,0.574999988079071,894.0,8375.0,2603.0,93779.0,3497.0
2,train,9,crash,0.0503128245472908,0.2340339571237564,0.08282076567411423,0.25,579.0,10929.0,1895.0,92248.0,2474.0
2,train,10,ride_bow,0.08101028949022293,0.07061317563056946,0.07545525580644608,0.25,433.0,4912.0,5699.0,94607.0,6132.0
2,train,11,ride_bell,0.02330682799220085,0.18110795319080353,0.04129888862371445,0.15000000596046448,255.0,10686.0,1153.0,93557.0,1408.0
2,train,12,chinese_cymbal,0.2675207257270813,0.10527876764535904,0.15109598636627197,0.675000011920929,355.0,972.0,3017.0,101307.0,3372.0
2,train,13,splash_cymbal,0.11250518262386322,0.7425923347473145,0.1954057365655899,0.32499998807907104,4887.0,38551.0,1694.0,60519.0,6581.0
3,train,0,kick,0.4812280237674713,0.549768328666687,0.5132198929786682,0.3499999940395355,15189.0,16374.0,12439.0,61649.0,27628.0
3,train,1,xstick,0.08256705105304718,0.2522926926612854,0.12441665679216385,0.29999998211860657,1293.0,14367.0,3832.0,86159.0,5125.0
3,train,2,snare,0.3422248065471649,0.7954917550086975,0.47856736183166504,0.3999999761581421,25762.0,49516.0,6623.0,23750.0,32385.0
3,train,3,hihat_pedal,0.14342071115970612,0.9933997988700867,0.25065362453460693,0.10000000149011612,15051.0,89892.0,100.0,608.0,15151.0
3,train,4,hihat_closed,0.09588899463415146,0.2639875113964081,0.1406787931919098,0.22499999403953552,1859.0,17528.0,5183.0,81081.0,7042.0
3,train,5,hihat_open,0.092555932700634,0.31846049427986145,0.14342691004276276,0.22499999403953552,1870.0,18334.0,4002.0,81445.0,5872.0
3,train,6,tom,0.32764115929603577,0.35326701402664185,0.3399718701839447,0.375,6888.0,14135.0,12610.0,72018.0,19498.0
3,train,7,floor_tom,0.16838470101356506,0.9619504809379578,0.2866012454032898,0.3499999940395355,16433.0,81159.0,650.0,7409.0,17083.0
3,train,8,vibraslap,0.1402469128370285,0.08241439610719681,0.10382013767957687,0.550000011920929,284.0,1741.0,3162.0,100464.0,3446.0
3,train,9,crash,0.05244755372405052,0.32786884903907776,0.09042954444885254,0.22499999403953552,780.0,14092.0,1599.0,89180.0,2379.0
3,train,10,ride_bow,0.07449368387460709,0.3313024938106537,0.12163714319467545,0.25,2012.0,24997.0,4061.0,74581.0,6073.0
3,train,11,ride_bell,0.020480889827013016,0.35675308108329773,0.03873787075281143,0.17499999701976776,523.0,25013.0,943.0,79172.0,1466.0
3,train,12,chinese_cymbal,0.2504459619522095,0.205263152718544,0.22561465203762054,0.625,702.0,2101.0,2718.0,100130.0,3420.0
3,train,13,splash_cymbal,0.16916942596435547,0.4944755434989929,0.25209304690361023,0.32499998807907104,3267.0,16045.0,3340.0,82999.0,6607.0
4,train,0,kick,0.4862097501754761,0.5560913681983948,0.5188078880310059,0.42499998211860657,15337.0,16207.0,12243.0,61864.0,27580.0
4,train,1,xstick,0.07991120964288712,0.2556213140487671,0.12175874412059784,0.25,1296.0,14922.0,3774.0,85659.0,5070.0
